q,q2,seed,S,exp_id
0.15,0.15,30,200,3212
0.25,0.15,30,200,3213
0.35,0.15,30,200,3214
0.45,0.15,30,200,3215
0.55,0.15,30,200,3216
0.65,0.15,30,200,3217
0.75,0.15,30,200,3218
0.85,0.15,30,200,3219
0.95,0.15,30,200,3220
0.05,0.25,30,200,3221
0.15,0.25,30,200,3222
0.25,0.25,30,200,3223
0.35,0.25,30,200,3224
0.45,0.25,30,200,3225
0.55,0.25,30,200,3226
0.65,0.25,30,200,3227
0.75,0.25,30,200,3228
0.85,0.25,30,200,3229
0.95,0.25,30,200,3230
0.05,0.35,30,200,3231
0.15,0.35,30,200,3232
0.25,0.35,30,200,3233
0.35,0.35,30,200,3234
0.45,0.35,30,200,3235
0.55,0.35,30,200,3236
0.65,0.35,30,200,3237
0.75,0.35,30,200,3238
0.85,0.35,30,200,3239
0.95,0.35,30,200,3240
0.05,0.45,30,200,3241
0.15,0.45,30,200,3242
0.25,0.45,30,200,3243
0.35,0.45,30,200,3244
0.45,0.45,30,200,3245
0.55,0.45,30,200,3246
0.65,0.45,30,200,3247
0.75,0.45,30,200,3248
0.85,0.45,30,200,3249
0.95,0.45,30,200,3250
0.05,0.55,30,200,3251
0.15,0.55,30,200,3252
0.25,0.55,30,200,3253
0.35,0.55,30,200,3254
0.45,0.55,30,200,3255
0.55,0.55,30,200,3256
0.65,0.55,30,200,3257
0.75,0.55,30,200,3258
0.85,0.55,30,200,3259
0.95,0.55,30,200,3260
0.05,0.65,30,200,3261
0.15,0.65,30,200,3262
0.25,0.65,30,200,3263
0.35,0.65,30,200,3264
0.45,0.65,30,200,3265
0.55,0.65,30,200,3266
0.65,0.65,30,200,3267
0.75,0.65,30,200,3268
0.85,0.65,30,200,3269
0.95,0.65,30,200,3270
0.05,0.75,30,200,3271
0.15,0.75,30,200,3272
0.25,0.75,30,200,3273
0.35,0.75,30,200,3274
0.45,0.75,30,200,3275
0.55,0.75,30,200,3276
0.65,0.75,30,200,3277
0.75,0.75,30,200,3278
0.85,0.75,30,200,3279
0.95,0.75,30,200,3280
0.05,0.85,30,200,3281
0.15,0.85,30,200,3282
0.25,0.85,30,200,3283
0.35,0.85,30,200,3284
0.45,0.85,30,200,3285
0.55,0.85,30,200,3286
0.65,0.85,30,200,3287
0.75,0.85,30,200,3288
0.85,0.85,30,200,3289
0.95,0.85,30,200,3290
0.05,0.95,30,200,3291
0.15,0.95,30,200,3292
0.25,0.95,30,200,3293
0.35,0.95,30,200,3294
0.45,0.95,30,200,3295
0.55,0.95,30,200,3296
0.65,0.95,30,200,3297
0.75,0.95,30,200,3298
0.85,0.95,30,200,3299
0.95,0.95,30,200,3300
0.05,0.05,31,200,3301
0.15,0.05,31,200,3302
0.25,0.05,31,200,3303
0.35,0.05,31,200,3304
0.45,0.05,31,200,3305
0.55,0.05,31,200,3306
0.65,0.05,31,200,3307
0.75,0.05,31,200,3308
0.85,0.05,31,200,3309
0.95,0.05,31,200,3310
0.05,0.15,31,200,3311
0.15,0.15,31,200,3312
0.25,0.15,31,200,3313
0.35,0.15,31,200,3314
0.45,0.15,31,200,3315
0.55,0.15,31,200,3316
0.65,0.15,31,200,3317
0.75,0.15,31,200,3318
0.85,0.15,31,200,3319
0.95,0.15,31,200,3320
0.05,0.25,31,200,3321
0.15,0.25,31,200,3322
0.25,0.25,31,200,3323
0.35,0.25,31,200,3324
0.45,0.25,31,200,3325
0.55,0.25,31,200,3326
0.65,0.25,31,200,3327
0.75,0.25,31,200,3328
0.85,0.25,31,200,3329
0.95,0.25,31,200,3330
0.05,0.35,31,200,3331
0.15,0.35,31,200,3332
0.25,0.35,31,200,3333
0.35,0.35,31,200,3334
0.45,0.35,31,200,3335
0.55,0.35,31,200,3336
0.65,0.35,31,200,3337
0.75,0.35,31,200,3338
0.85,0.35,31,200,3339
0.95,0.35,31,200,3340
0.05,0.45,31,200,3341
0.15,0.45,31,200,3342
0.25,0.45,31,200,3343
0.35,0.45,31,200,3344
0.45,0.45,31,200,3345
0.55,0.45,31,200,3346
0.65,0.45,31,200,3347
0.75,0.45,31,200,3348
0.85,0.45,31,200,3349
0.95,0.45,31,200,3350
0.05,0.55,31,200,3351
0.15,0.55,31,200,3352
0.25,0.55,31,200,3353
0.35,0.55,31,200,3354
0.45,0.55,31,200,3355
0.55,0.55,31,200,3356
0.65,0.55,31,200,3357
0.75,0.55,31,200,3358
0.85,0.55,31,200,3359
0.95,0.55,31,200,3360
0.05,0.65,31,200,3361
0.15,0.65,31,200,3362
0.25,0.65,31,200,3363
0.35,0.65,31,200,3364
0.45,0.65,31,200,3365
0.55,0.65,31,200,3366
0.65,0.65,31,200,3367
0.75,0.65,31,200,3368
0.85,0.65,31,200,3369
0.95,0.65,31,200,3370
0.05,0.75,31,200,3371
0.15,0.75,31,200,3372
0.25,0.75,31,200,3373
0.35,0.75,31,200,3374
0.45,0.75,31,200,3375
0.55,0.75,31,200,3376
0.65,0.75,31,200,3377
0.75,0.75,31,200,3378
0.85,0.75,31,200,3379
0.95,0.75,31,200,3380
0.05,0.85,31,200,3381
0.15,0.85,31,200,3382
0.25,0.85,31,200,3383
0.35,0.85,31,200,3384
0.45,0.85,31,200,3385
0.55,0.85,31,200,3386
0.65,0.85,31,200,3387
0.75,0.85,31,200,3388
0.85,0.85,31,200,3389
0.95,0.85,31,200,3390
0.05,0.95,31,200,3391
0.15,0.95,31,200,3392
0.25,0.95,31,200,3393
0.35,0.95,31,200,3394
0.45,0.95,31,200,3395
0.55,0.95,31,200,3396
0.65,0.95,31,200,3397
0.75,0.95,31,200,3398
0.85,0.95,31,200,3399
0.95,0.95,31,200,3400
0.05,0.05,32,200,3401
0.15,0.05,32,200,3402
0.25,0.05,32,200,3403
0.35,0.05,32,200,3404
0.45,0.05,32,200,3405
0.55,0.05,32,200,3406
0.65,0.05,32,200,3407
0.75,0.05,32,200,3408
0.85,0.05,32,200,3409
0.95,0.05,32,200,3410
0.05,0.15,32,200,3411
0.15,0.15,32,200,3412
0.25,0.15,32,200,3413
0.35,0.15,32,200,3414
0.45,0.15,32,200,3415
0.55,0.15,32,200,3416
0.65,0.15,32,200,3417
0.75,0.15,32,200,3418
0.85,0.15,32,200,3419
0.95,0.15,32,200,3420
0.05,0.25,32,200,3421
0.15,0.25,32,200,3422
0.25,0.25,32,200,3423
0.35,0.25,32,200,3424
0.45,0.25,32,200,3425
0.55,0.25,32,200,3426
0.65,0.25,32,200,3427
0.75,0.25,32,200,3428
0.85,0.25,32,200,3429
0.95,0.25,32,200,3430
0.05,0.35,32,200,3431
0.15,0.35,32,200,3432
0.25,0.35,32,200,3433
0.35,0.35,32,200,3434
0.45,0.35,32,200,3435
0.55,0.35,32,200,3436
0.65,0.35,32,200,3437
0.75,0.35,32,200,3438
0.85,0.35,32,200,3439
0.95,0.35,32,200,3440
0.05,0.45,32,200,3441
0.15,0.45,32,200,3442
0.25,0.45,32,200,3443
0.35,0.45,32,200,3444
0.45,0.45,32,200,3445
0.55,0.45,32,200,3446
0.65,0.45,32,200,3447
0.75,0.45,32,200,3448
0.85,0.45,32,200,3449
0.95,0.45,32,200,3450
0.05,0.55,32,200,3451
0.15,0.55,32,200,3452
0.25,0.55,32,200,3453
0.35,0.55,32,200,3454
0.45,0.55,32,200,3455
0.55,0.55,32,200,3456
0.65,0.55,32,200,3457
0.75,0.55,32,200,3458
0.85,0.55,32,200,3459
0.95,0.55,32,200,3460
0.05,0.65,32,200,3461
0.15,0.65,32,200,3462
0.25,0.65,32,200,3463
0.35,0.65,32,200,3464
0.45,0.65,32,200,3465
0.55,0.65,32,200,3466
0.65,0.65,32,200,3467
0.75,0.65,32,200,3468
0.85,0.65,32,200,3469
0.95,0.65,32,200,3470
0.05,0.75,32,200,3471
0.15,0.75,32,200,3472
0.25,0.75,32,200,3473
0.35,0.75,32,200,3474
0.45,0.75,32,200,3475
0.55,0.75,32,200,3476
0.65,0.75,32,200,3477
0.75,0.75,32,200,3478
0.85,0.75,32,200,3479
0.95,0.75,32,200,3480
0.05,0.85,32,200,3481
0.15,0.85,32,200,3482
0.25,0.85,32,200,3483
0.35,0.85,32,200,3484
0.45,0.85,32,200,3485
0.55,0.85,32,200,3486
0.65,0.85,32,200,3487
0.75,0.85,32,200,3488
0.85,0.85,32,200,3489
0.95,0.85,32,200,3490
0.05,0.95,32,200,3491
0.15,0.95,32,200,3492
0.25,0.95,32,200,3493
0.35,0.95,32,200,3494
0.45,0.95,32,200,3495
0.55,0.95,32,200,3496
0.65,0.95,32,200,3497
0.75,0.95,32,200,3498
0.85,0.95,32,200,3499
0.95,0.95,32,200,3500
0.05,0.05,33,200,3501
0.15,0.05,33,200,3502
0.25,0.05,33,200,3503
0.35,0.05,33,200,3504
0.45,0.05,33,200,3505
0.55,0.05,33,200,3506
0.65,0.05,33,200,3507
0.75,0.05,33,200,3508
0.85,0.05,33,200,3509
0.95,0.05,33,200,3510
0.05,0.15,33,200,3511
0.15,0.15,33,200,3512
0.25,0.15,33,200,3513
0.35,0.15,33,200,3514
0.45,0.15,33,200,3515
0.55,0.15,33,200,3516
0.65,0.15,33,200,3517
0.75,0.15,33,200,3518
0.85,0.15,33,200,3519
0.95,0.15,33,200,3520
0.05,0.25,33,200,3521
0.15,0.25,33,200,3522
0.25,0.25,33,200,3523
0.35,0.25,33,200,3524
0.45,0.25,33,200,3525
0.55,0.25,33,200,3526
0.65,0.25,33,200,3527
0.75,0.25,33,200,3528
0.85,0.25,33,200,3529
0.95,0.25,33,200,3530
0.05,0.35,33,200,3531
0.15,0.35,33,200,3532
0.25,0.35,33,200,3533
0.35,0.35,33,200,3534
0.45,0.35,33,200,3535
0.55,0.35,33,200,3536
0.65,0.35,33,200,3537
0.75,0.35,33,200,3538
0.85,0.35,33,200,3539
0.95,0.35,33,200,3540
0.05,0.45,33,200,3541
0.15,0.45,33,200,3542
0.25,0.45,33,200,3543
0.35,0.45,33,200,3544
0.45,0.45,33,200,3545
0.55,0.45,33,200,3546
0.65,0.45,33,200,3547
0.75,0.45,33,200,3548
0.85,0.45,33,200,3549
0.95,0.45,33,200,3550
0.05,0.55,33,200,3551
0.15,0.55,33,200,3552
0.25,0.55,33,200,3553
0.35,0.55,33,200,3554
0.45,0.55,33,200,3555
0.55,0.55,33,200,3556
0.65,0.55,33,200,3557
0.75,0.55,33,200,3558
0.85,0.55,33,200,3559
0.95,0.55,33,200,3560
0.05,0.65,33,200,3561
0.15,0.65,33,200,3562
0.25,0.65,33,200,3563
0.35,0.65,33,200,3564
0.45,0.65,33,200,3565
0.55,0.65,33,200,3566
0.65,0.65,33,200,3567
0.75,0.65,33,200,3568
0.85,0.65,33,200,3569
0.95,0.65,33,200,3570
0.05,0.75,33,200,3571
0.15,0.75,33,200,3572
0.25,0.75,33,200,3573
0.35,0.75,33,200,3574
0.45,0.75,33,200,3575
0.55,0.75,33,200,3576
0.65,0.75,33,200,3577
0.75,0.75,33,200,3578
0.85,0.75,33,200,3579
0.95,0.75,33,200,3580
0.05,0.85,33,200,3581
0.15,0.85,33,200,3582
0.25,0.85,33,200,3583
0.35,0.85,33,200,3584
0.45,0.85,33,200,3585
0.55,0.85,33,200,3586
0.65,0.85,33,200,3587
0.75,0.85,33,200,3588
0.85,0.85,33,200,3589
0.95,0.85,33,200,3590
0.05,0.95,33,200,3591
0.15,0.95,33,200,3592
0.25,0.95,33,200,3593
0.35,0.95,33,200,3594
0.45,0.95,33,200,3595
0.55,0.95,33,200,3596
0.65,0.95,33,200,3597
0.75,0.95,33,200,3598
0.85,0.95,33,200,3599
0.95,0.95,33,200,3600
0.05,0.05,34,200,3601
0.15,0.05,34,200,3602
0.25,0.05,34,200,3603
0.35,0.05,34,200,3604
0.45,0.05,34,200,3605
0.55,0.05,34,200,3606
0.65,0.05,34,200,3607
0.75,0.05,34,200,3608
0.85,0.05,34,200,3609
0.95,0.05,34,200,3610
0.05,0.15,34,200,3611
0.15,0.15,34,200,3612
0.25,0.15,34,200,3613
0.35,0.15,34,200,3614
0.45,0.15,34,200,3615
0.55,0.15,34,200,3616
0.65,0.15,34,200,3617
0.75,0.15,34,200,3618
0.85,0.15,34,200,3619
0.95,0.15,34,200,3620
0.05,0.25,34,200,3621
0.15,0.25,34,200,3622
0.25,0.25,34,200,3623
0.35,0.25,34,200,3624
0.45,0.25,34,200,3625
0.55,0.25,34,200,3626
0.65,0.25,34,200,3627
0.75,0.25,34,200,3628
0.85,0.25,34,200,3629
0.95,0.25,34,200,3630
0.05,0.35,34,200,3631
0.15,0.35,34,200,3632
0.25,0.35,34,200,3633
0.35,0.35,34,200,3634
0.45,0.35,34,200,3635
0.55,0.35,34,200,3636
0.65,0.35,34,200,3637
0.75,0.35,34,200,3638
0.85,0.35,34,200,3639
0.95,0.35,34,200,3640
0.05,0.45,34,200,3641
0.15,0.45,34,200,3642
0.25,0.45,34,200,3643
0.35,0.45,34,200,3644
0.45,0.45,34,200,3645
0.55,0.45,34,200,3646
0.65,0.45,34,200,3647
0.75,0.45,34,200,3648
0.85,0.45,34,200,3649
0.95,0.45,34,200,3650
0.05,0.55,34,200,3651
0.15,0.55,34,200,3652
0.25,0.55,34,200,3653
0.35,0.55,34,200,3654
0.45,0.55,34,200,3655
0.55,0.55,34,200,3656
0.65,0.55,34,200,3657
0.75,0.55,34,200,3658
0.85,0.55,34,200,3659
0.95,0.55,34,200,3660
0.05,0.65,34,200,3661
0.15,0.65,34,200,3662
0.25,0.65,34,200,3663
0.35,0.65,34,200,3664
0.45,0.65,34,200,3665
0.55,0.65,34,200,3666
0.65,0.65,34,200,3667
0.75,0.65,34,200,3668
0.85,0.65,34,200,3669
0.95,0.65,34,200,3670
0.05,0.75,34,200,3671
0.15,0.75,34,200,3672
0.25,0.75,34,200,3673
0.35,0.75,34,200,3674
0.45,0.75,34,200,3675
0.55,0.75,34,200,3676
0.65,0.75,34,200,3677
0.75,0.75,34,200,3678
0.85,0.75,34,200,3679
0.95,0.75,34,200,3680
0.05,0.85,34,200,3681
0.15,0.85,34,200,3682
0.25,0.85,34,200,3683
0.35,0.85,34,200,3684
0.45,0.85,34,200,3685
0.55,0.85,34,200,3686
0.65,0.85,34,200,3687
0.75,0.85,34,200,3688
0.85,0.85,34,200,3689
0.95,0.85,34,200,3690
0.05,0.95,34,200,3691
0.15,0.95,34,200,3692
0.25,0.95,34,200,3693
0.35,0.95,34,200,3694
0.45,0.95,34,200,3695
0.55,0.95,34,200,3696
0.65,0.95,34,200,3697
0.75,0.95,34,200,3698
0.85,0.95,34,200,3699
0.95,0.95,34,200,3700
0.05,0.05,35,200,3701
0.15,0.05,35,200,3702
0.25,0.05,35,200,3703
0.35,0.05,35,200,3704
0.45,0.05,35,200,3705
0.55,0.05,35,200,3706
0.65,0.05,35,200,3707
0.75,0.05,35,200,3708
0.85,0.05,35,200,3709
0.95,0.05,35,200,3710
0.05,0.15,35,200,3711
0.15,0.15,35,200,3712
0.25,0.15,35,200,3713
0.35,0.15,35,200,3714
0.45,0.15,35,200,3715
0.55,0.15,35,200,3716
0.65,0.15,35,200,3717
0.75,0.15,35,200,3718
0.85,0.15,35,200,3719
0.95,0.15,35,200,3720
0.05,0.25,35,200,3721
0.15,0.25,35,200,3722
0.25,0.25,35,200,3723
0.35,0.25,35,200,3724
0.45,0.25,35,200,3725
0.55,0.25,35,200,3726
0.65,0.25,35,200,3727
0.75,0.25,35,200,3728
0.85,0.25,35,200,3729
0.95,0.25,35,200,3730
0.05,0.35,35,200,3731
0.15,0.35,35,200,3732
0.25,0.35,35,200,3733
0.35,0.35,35,200,3734
0.45,0.35,35,200,3735
0.55,0.35,35,200,3736
0.65,0.35,35,200,3737
0.75,0.35,35,200,3738
0.85,0.35,35,200,3739
0.95,0.35,35,200,3740
0.05,0.45,35,200,3741
0.15,0.45,35,200,3742
0.25,0.45,35,200,3743
0.35,0.45,35,200,3744
0.45,0.45,35,200,3745
0.55,0.45,35,200,3746
0.65,0.45,35,200,3747
0.75,0.45,35,200,3748
0.85,0.45,35,200,3749
0.95,0.45,35,200,3750
0.05,0.55,35,200,3751
0.15,0.55,35,200,3752
0.25,0.55,35,200,3753
0.35,0.55,35,200,3754
0.45,0.55,35,200,3755
0.55,0.55,35,200,3756
0.65,0.55,35,200,3757
0.75,0.55,35,200,3758
0.85,0.55,35,200,3759
0.95,0.55,35,200,3760
0.05,0.65,35,200,3761
0.15,0.65,35,200,3762
0.25,0.65,35,200,3763
0.35,0.65,35,200,3764
0.45,0.65,35,200,3765
0.55,0.65,35,200,3766
0.65,0.65,35,200,3767
0.75,0.65,35,200,3768
0.85,0.65,35,200,3769
0.95,0.65,35,200,3770
0.05,0.75,35,200,3771
0.15,0.75,35,200,3772
0.25,0.75,35,200,3773
0.35,0.75,35,200,3774
0.45,0.75,35,200,3775
0.55,0.75,35,200,3776
0.65,0.75,35,200,3777
0.75,0.75,35,200,3778
0.85,0.75,35,200,3779
0.95,0.75,35,200,3780
0.05,0.85,35,200,3781
0.15,0.85,35,200,3782
0.25,0.85,35,200,3783
0.35,0.85,35,200,3784
0.45,0.85,35,200,3785
0.55,0.85,35,200,3786
0.65,0.85,35,200,3787
0.75,0.85,35,200,3788
0.85,0.85,35,200,3789
0.95,0.85,35,200,3790
0.05,0.95,35,200,3791
0.15,0.95,35,200,3792
0.25,0.95,35,200,3793
0.35,0.95,35,200,3794
0.45,0.95,35,200,3795
0.55,0.95,35,200,3796
0.65,0.95,35,200,3797
0.75,0.95,35,200,3798
0.85,0.95,35,200,3799
0.95,0.95,35,200,3800
0.05,0.05,36,200,3801
0.15,0.05,36,200,3802
0.25,0.05,36,200,3803
0.35,0.05,36,200,3804
0.45,0.05,36,200,3805
0.55,0.05,36,200,3806
0.65,0.05,36,200,3807
0.75,0.05,36,200,3808
0.85,0.05,36,200,3809
0.95,0.05,36,200,3810
0.05,0.15,36,200,3811
0.15,0.15,36,200,3812
0.25,0.15,36,200,3813
0.35,0.15,36,200,3814
0.45,0.15,36,200,3815
0.55,0.15,36,200,3816
0.65,0.15,36,200,3817
0.75,0.15,36,200,3818
0.85,0.15,36,200,3819
0.95,0.15,36,200,3820
0.05,0.25,36,200,3821
0.15,0.25,36,200,3822
0.25,0.25,36,200,3823
0.35,0.25,36,200,3824
0.45,0.25,36,200,3825
0.55,0.25,36,200,3826
0.65,0.25,36,200,3827
0.75,0.25,36,200,3828
0.85,0.25,36,200,3829
0.95,0.25,36,200,3830
0.05,0.35,36,200,3831
0.15,0.35,36,200,3832
0.25,0.35,36,200,3833
0.35,0.35,36,200,3834
0.45,0.35,36,200,3835
0.55,0.35,36,200,3836
0.65,0.35,36,200,3837
0.75,0.35,36,200,3838
0.85,0.35,36,200,3839
0.95,0.35,36,200,3840
0.05,0.45,36,200,3841
0.15,0.45,36,200,3842
0.25,0.45,36,200,3843
0.35,0.45,36,200,3844
0.45,0.45,36,200,3845
0.55,0.45,36,200,3846
0.65,0.45,36,200,3847
0.75,0.45,36,200,3848
0.85,0.45,36,200,3849
0.95,0.45,36,200,3850
0.05,0.55,36,200,3851
0.15,0.55,36,200,3852
0.25,0.55,36,200,3853
0.35,0.55,36,200,3854
0.45,0.55,36,200,3855
0.55,0.55,36,200,3856
0.65,0.55,36,200,3857
0.75,0.55,36,200,3858
0.85,0.55,36,200,3859
0.95,0.55,36,200,3860
0.05,0.65,36,200,3861
0.15,0.65,36,200,3862
0.25,0.65,36,200,3863
0.35,0.65,36,200,3864
0.45,0.65,36,200,3865
0.55,0.65,36,200,3866
0.65,0.65,36,200,3867
0.75,0.65,36,200,3868
0.85,0.65,36,200,3869
0.95,0.65,36,200,3870
0.05,0.75,36,200,3871
0.15,0.75,36,200,3872
0.25,0.75,36,200,3873
0.35,0.75,36,200,3874
0.45,0.75,36,200,3875
0.55,0.75,36,200,3876
0.65,0.75,36,200,3877
0.75,0.75,36,200,3878
0.85,0.75,36,200,3879
0.95,0.75,36,200,3880
0.05,0.85,36,200,3881
0.15,0.85,36,200,3882
0.25,0.85,36,200,3883
0.35,0.85,36,200,3884
0.45,0.85,36,200,3885
0.55,0.85,36,200,3886
0.65,0.85,36,200,3887
0.75,0.85,36,200,3888
0.85,0.85,36,200,3889
0.95,0.85,36,200,3890
0.05,0.95,36,200,3891
0.15,0.95,36,200,3892
0.25,0.95,36,200,3893
0.35,0.95,36,200,3894
0.45,0.95,36,200,3895
0.55,0.95,36,200,3896
0.65,0.95,36,200,3897
0.75,0.95,36,200,3898
0.85,0.95,36,200,3899
0.95,0.95,36,200,3900
0.05,0.05,37,200,3901
0.15,0.05,37,200,3902
0.25,0.05,37,200,3903
0.35,0.05,37,200,3904
0.45,0.05,37,200,3905
0.55,0.05,37,200,3906
0.65,0.05,37,200,3907
0.75,0.05,37,200,3908
0.85,0.05,37,200,3909
0.95,0.05,37,200,3910
0.05,0.15,37,200,3911
0.15,0.15,37,200,3912
0.25,0.15,37,200,3913
0.35,0.15,37,200,3914
0.45,0.15,37,200,3915
0.55,0.15,37,200,3916
0.65,0.15,37,200,3917
0.75,0.15,37,200,3918
0.85,0.15,37,200,3919
0.95,0.15,37,200,3920
0.05,0.25,37,200,3921
0.15,0.25,37,200,3922
0.25,0.25,37,200,3923
0.35,0.25,37,200,3924
0.45,0.25,37,200,3925
0.55,0.25,37,200,3926
0.65,0.25,37,200,3927
0.75,0.25,37,200,3928
0.85,0.25,37,200,3929
0.95,0.25,37,200,3930
0.05,0.35,37,200,3931
0.15,0.35,37,200,3932
0.25,0.35,37,200,3933
0.35,0.35,37,200,3934
0.45,0.35,37,200,3935
0.55,0.35,37,200,3936
0.65,0.35,37,200,3937
0.75,0.35,37,200,3938
0.85,0.35,37,200,3939
0.95,0.35,37,200,3940
0.05,0.45,37,200,3941
0.15,0.45,37,200,3942
0.25,0.45,37,200,3943
0.35,0.45,37,200,3944
0.45,0.45,37,200,3945
0.55,0.45,37,200,3946
0.65,0.45,37,200,3947
0.75,0.45,37,200,3948
0.85,0.45,37,200,3949
0.95,0.45,37,200,3950
0.05,0.55,37,200,3951
0.15,0.55,37,200,3952
0.25,0.55,37,200,3953
0.35,0.55,37,200,3954
0.45,0.55,37,200,3955
0.55,0.55,37,200,3956
0.65,0.55,37,200,3957
0.75,0.55,37,200,3958
0.85,0.55,37,200,3959
0.95,0.55,37,200,3960
0.05,0.65,37,200,3961
0.15,0.65,37,200,3962
0.25,0.65,37,200,3963
0.35,0.65,37,200,3964
0.45,0.65,37,200,3965
0.55,0.65,37,200,3966
0.65,0.65,37,200,3967
0.75,0.65,37,200,3968
0.85,0.65,37,200,3969
0.95,0.65,37,200,3970
0.05,0.75,37,200,3971
0.15,0.75,37,200,3972
0.25,0.75,37,200,3973
0.35,0.75,37,200,3974
0.45,0.75,37,200,3975
0.55,0.75,37,200,3976
0.65,0.75,37,200,3977
0.75,0.75,37,200,3978
0.85,0.75,37,200,3979
0.95,0.75,37,200,3980
0.05,0.85,37,200,3981
0.15,0.85,37,200,3982
0.25,0.85,37,200,3983
0.35,0.85,37,200,3984
0.45,0.85,37,200,3985
0.55,0.85,37,200,3986
0.65,0.85,37,200,3987
0.75,0.85,37,200,3988
0.85,0.85,37,200,3989
0.95,0.85,37,200,3990
0.05,0.95,37,200,3991
0.15,0.95,37,200,3992
0.25,0.95,37,200,3993
0.35,0.95,37,200,3994
0.45,0.95,37,200,3995
0.55,0.95,37,200,3996
0.65,0.95,37,200,3997
0.75,0.95,37,200,3998
0.85,0.95,37,200,3999
0.95,0.95,37,200,4000
0.05,0.05,38,200,4001
0.15,0.05,38,200,4002
0.25,0.05,38,200,4003
0.35,0.05,38,200,4004
0.45,0.05,38,200,4005
0.55,0.05,38,200,4006
0.65,0.05,38,200,4007
0.75,0.05,38,200,4008
0.85,0.05,38,200,4009
0.95,0.05,38,200,4010
0.05,0.15,38,200,4011
0.15,0.15,38,200,4012
0.25,0.15,38,200,4013
0.35,0.15,38,200,4014
0.45,0.15,38,200,4015
0.55,0.15,38,200,4016
0.65,0.15,38,200,4017
0.75,0.15,38,200,4018
0.85,0.15,38,200,4019
0.95,0.15,38,200,4020
0.05,0.25,38,200,4021
0.15,0.25,38,200,4022
0.25,0.25,38,200,4023
0.35,0.25,38,200,4024
0.45,0.25,38,200,4025
0.55,0.25,38,200,4026
0.65,0.25,38,200,4027
0.75,0.25,38,200,4028
0.85,0.25,38,200,4029
0.95,0.25,38,200,4030
0.05,0.35,38,200,4031
0.15,0.35,38,200,4032
0.25,0.35,38,200,4033
0.35,0.35,38,200,4034
0.45,0.35,38,200,4035
0.55,0.35,38,200,4036
0.65,0.35,38,200,4037
0.75,0.35,38,200,4038
0.85,0.35,38,200,4039
0.95,0.35,38,200,4040
0.05,0.45,38,200,4041
0.15,0.45,38,200,4042
0.25,0.45,38,200,4043
0.35,0.45,38,200,4044
0.45,0.45,38,200,4045
0.55,0.45,38,200,4046
0.65,0.45,38,200,4047
0.75,0.45,38,200,4048
0.85,0.45,38,200,4049
0.95,0.45,38,200,4050
0.05,0.55,38,200,4051
0.15,0.55,38,200,4052
0.25,0.55,38,200,4053
0.35,0.55,38,200,4054
0.45,0.55,38,200,4055
0.55,0.55,38,200,4056
0.65,0.55,38,200,4057
0.75,0.55,38,200,4058
0.85,0.55,38,200,4059
0.95,0.55,38,200,4060
0.05,0.65,38,200,4061
0.15,0.65,38,200,4062
0.25,0.65,38,200,4063
0.35,0.65,38,200,4064
0.45,0.65,38,200,4065
0.55,0.65,38,200,4066
0.65,0.65,38,200,4067
0.75,0.65,38,200,4068
0.85,0.65,38,200,4069
0.95,0.65,38,200,4070
0.05,0.75,38,200,4071
0.15,0.75,38,200,4072
0.25,0.75,38,200,4073
0.35,0.75,38,200,4074
0.45,0.75,38,200,4075
0.55,0.75,38,200,4076
0.65,0.75,38,200,4077
0.75,0.75,38,200,4078
0.85,0.75,38,200,4079
0.95,0.75,38,200,4080
0.05,0.85,38,200,4081
0.15,0.85,38,200,4082
0.25,0.85,38,200,4083
0.35,0.85,38,200,4084
0.45,0.85,38,200,4085
0.55,0.85,38,200,4086
0.65,0.85,38,200,4087
0.75,0.85,38,200,4088
0.85,0.85,38,200,4089
0.95,0.85,38,200,4090
0.05,0.95,38,200,4091
0.15,0.95,38,200,4092
0.25,0.95,38,200,4093
0.35,0.95,38,200,4094
0.45,0.95,38,200,4095
0.55,0.95,38,200,4096
0.65,0.95,38,200,4097
0.75,0.95,38,200,4098
0.85,0.95,38,200,4099
0.95,0.95,38,200,4100
0.05,0.05,39,200,4101
0.15,0.05,39,200,4102
0.25,0.05,39,200,4103
0.35,0.05,39,200,4104
0.45,0.05,39,200,4105
0.55,0.05,39,200,4106
0.65,0.05,39,200,4107
0.75,0.05,39,200,4108
0.85,0.05,39,200,4109
0.95,0.05,39,200,4110
0.05,0.15,39,200,4111
0.15,0.15,39,200,4112
0.25,0.15,39,200,4113
0.35,0.15,39,200,4114
0.45,0.15,39,200,4115
0.55,0.15,39,200,4116
0.65,0.15,39,200,4117
0.75,0.15,39,200,4118
0.85,0.15,39,200,4119
0.95,0.15,39,200,4120
0.05,0.25,39,200,4121
0.15,0.25,39,200,4122
0.25,0.25,39,200,4123
0.35,0.25,39,200,4124
0.45,0.25,39,200,4125
0.55,0.25,39,200,4126
0.65,0.25,39,200,4127
0.75,0.25,39,200,4128
0.85,0.25,39,200,4129
0.95,0.25,39,200,4130
0.05,0.35,39,200,4131
0.15,0.35,39,200,4132
0.25,0.35,39,200,4133
0.35,0.35,39,200,4134
0.45,0.35,39,200,4135
0.55,0.35,39,200,4136
0.65,0.35,39,200,4137
0.75,0.35,39,200,4138
0.85,0.35,39,200,4139
0.95,0.35,39,200,4140
0.05,0.45,39,200,4141
0.15,0.45,39,200,4142
0.25,0.45,39,200,4143
