AlignmentType,ExpID1,ExpID2,ConsensusLength,BasePairGap,BasePairMismatch,AlignmentScore
global-local,JVN4,JVN44,531,17,89,327.774780273438
global-local,JVN4,JVN46,522,0,65,878.696411132813
global-local,JVN5,JVN6,748,225,87,-1119.19482421875
global-local,JVN5,JVN7,863,219,92,-548.806701660156
global-local,JVN5,JVN8,866,347,74,-1102.66821289063
global-local,JVN5,JVN9,740,216,87,-1113.21313476563
global-local,JVN5,JVN10,740,221,76,-880.798645019531
global-local,JVN5,JVN11,769,109,116,-371.871337890625
global-local,JVN5,JVN12,863,219,94,-257.072937011719
global-local,JVN5,JVN13,858,331,87,-1095.26782226562
global-local,JVN5,JVN14,873,11,157,569.348022460938
global-local,JVN5,JVN15,767,235,89,-1081.12158203125
global-local,JVN5,JVN16,879,235,97,-401.111938476563
global-local,JVN5,JVN17,872,18,163,607.33642578125
global-local,JVN5,JVN18,868,328,89,-906.329895019531
global-local,JVN5,JVN19,870,152,142,-374.211181640625
global-local,JVN5,JVN20,872,208,111,-164.233673095703
global-local,JVN5,JVN21,880,236,98,-255.542572021484
global-local,JVN5,JVN22,767,109,115,-376.183013916016
global-local,JVN5,JVN23,872,205,112,-292.562835693359
global-local,JVN5,JVN24,767,109,113,-524.564270019531
global-local,JVN5,JVN25,854,161,118,-148.121215820313
global-local,JVN5,JVN26,873,26,163,209.934356689453
global-local,JVN5,JVN27,866,221,94,-558.587097167969
global-local,JVN5,JVN28,767,222,90,-1031.23974609375
global-local,JVN5,JVN30,873,11,155,585.938598632813
global-local,JVN5,JVN31,562,0,9,-201.184692382813
global-local,JVN5,JVN33,658,0,10,582.863159179688
global-local,JVN5,JVN34,570,129,77,-1390.84509277344
global-local,JVN5,JVN35,873,11,158,887.128845214844
global-local,JVN5,JVN36,570,131,77,-1383.45263671875
global-local,JVN5,JVN37,873,86,147,329.246337890625
global-local,JVN5,JVN38,246,10,68,-2400.849609375
global-local,JVN5,JVN39,659,0,10,589.166870117188
global-local,JVN5,JVN40,767,109,115,-376.183013916016
global-local,JVN5,JVN41,778,129,98,-387.889282226563
global-local,JVN5,JVN42,886,44,145,400.823883056641
global-local,JVN5,JVN44,661,2,19,282.237426757813
global-local,JVN5,JVN46,873,11,157,745.575988769531
global-local,JVN6,JVN7,523,0,10,957.6455078125
global-local,JVN6,JVN8,522,0,4,988.950012207031
global-local,JVN6,JVN9,522,0,0,1020.47448730469
global-local,JVN6,JVN10,520,0,5,1269.59680175781
global-local,JVN6,JVN11,523,0,2,1188.22875976563
global-local,JVN6,JVN12,523,0,12,1238.97607421875
global-local,JVN6,JVN13,522,0,2,1004.71209716797
global-local,JVN6,JVN14,523,0,64,673.898010253906
global-local,JVN6,JVN15,523,0,2,1020.69384765625
global-local,JVN6,JVN16,523,0,4,1171.63708496094
global-local,JVN6,JVN17,523,0,4,1307.91333007813
global-local,JVN6,JVN18,523,0,8,1138.45373535156
global-local,JVN6,JVN19,523,0,2,1020.69384765625
global-local,JVN6,JVN20,523,0,63,799.494384765625
global-local,JVN6,JVN21,523,0,12,1238.97619628906
global-local,JVN6,JVN22,523,0,2,1188.22875976563
global-local,JVN6,JVN23,523,0,62,690.48876953125
global-local,JVN6,JVN24,523,0,2,1020.69384765625
global-local,JVN6,JVN25,523,0,8,1273.44470214844
global-local,JVN6,JVN26,523,0,12,941.883483886719
global-local,JVN6,JVN27,523,0,8,973.407592773438
global-local,JVN6,JVN28,523,0,2,1020.69384765625
global-local,JVN6,JVN30,523,0,62,690.48876953125
global-local,JVN6,JVN31,532,17,85,232.71435546875
global-local,JVN6,JVN33,532,17,85,363.261474609375
global-local,JVN6,JVN34,437,1,2,619.806823730469
global-local,JVN6,JVN35,523,0,65,881.485534667969
global-local,JVN6,JVN36,437,0,2,636.110473632813
global-local,JVN6,JVN37,523,0,64,790.876953125
global-local,JVN6,JVN38,241,0,82,-1070.74267578125
global-local,JVN6,JVN39,532,17,85,363.261474609375
global-local,JVN6,JVN40,523,0,2,1188.22875976563
global-local,JVN6,JVN41,523,0,5,1163.34130859375
global-local,JVN6,JVN42,523,0,3,1179.93298339844
global-local,JVN6,JVN44,532,17,88,209.071060180664
global-local,JVN6,JVN46,523,0,64,790.876953125
global-local,JVN7,JVN8,531,4,8,449.335021972656
global-local,JVN7,JVN9,528,4,10,415.627655029297
global-local,JVN7,JVN10,523,0,9,726.83349609375
global-local,JVN7,JVN11,655,0,12,1409.36071777344
global-local,JVN7,JVN12,655,0,2,1663.94567871094
global-local,JVN7,JVN13,531,4,10,433.572875976563
global-local,JVN7,JVN14,655,0,79,853.543579101563
global-local,JVN7,JVN15,529,0,11,447.655364990234
global-local,JVN7,JVN16,652,0,8,1413.6328125
global-local,JVN7,JVN17,655,0,17,1534.68688964844
global-local,JVN7,JVN18,530,0,16,578.218566894531
global-local,JVN7,JVN19,530,0,11,453.637084960938
global-local,JVN7,JVN20,655,0,78,1009.04016113281
global-local,JVN7,JVN21,652,0,9,1573.92517089844
global-local,JVN7,JVN22,655,0,12,1409.36071777344
global-local,JVN7,JVN23,655,0,77,870.134887695313
global-local,JVN7,JVN24,655,0,15,1179.83654785156
global-local,JVN7,JVN25,529,0,12,740.381591796875
global-local,JVN7,JVN26,655,0,12,1203.48022460938
global-local,JVN7,JVN27,655,0,2,1282.29309082031
global-local,JVN7,JVN28,541,0,13,503.674285888672
global-local,JVN7,JVN30,655,0,77,870.134887695313
global-local,JVN7,JVN31,663,111,90,-183.367431640625
global-local,JVN7,JVN33,667,25,103,424.506439208984
global-local,JVN7,JVN34,531,90,10,46.9661254882813
global-local,JVN7,JVN35,655,0,80,1116.44311523438
global-local,JVN7,JVN36,529,89,10,50.6624450683594
global-local,JVN7,JVN37,655,0,79,1000.42279052734
global-local,JVN7,JVN38,334,93,83,-1608.63720703125
global-local,JVN7,JVN39,667,23,105,430.522430419922
global-local,JVN7,JVN40,655,0,12,1409.36071777344
global-local,JVN7,JVN41,655,0,10,1425.95239257813
global-local,JVN7,JVN42,655,0,7,1450.83972167969
global-local,JVN7,JVN44,670,27,104,246.638916015625
global-local,JVN7,JVN46,655,0,79,1000.42279052734
global-local,JVN8,JVN9,524,0,4,984.91357421875
global-local,JVN8,JVN10,519,0,3,1264.26489257813
global-local,JVN8,JVN11,527,0,2,1197.44372558594
global-local,JVN8,JVN12,527,0,10,1266.47692871094
global-local,JVN8,JVN13,527,0,2,1028.62097167969
global-local,JVN8,JVN14,527,0,64,683.112731933594
global-local,JVN8,JVN15,525,0,2,1006.65740966797
global-local,JVN8,JVN16,527,0,2,1197.44372558594
global-local,JVN8,JVN17,527,0,4,1318.18005371094
global-local,JVN8,JVN18,526,0,10,1114.77307128906
global-local,JVN8,JVN19,526,0,2,1012.63916015625
global-local,JVN8,JVN20,527,0,63,809.761108398438
global-local,JVN8,JVN21,527,0,8,1283.71166992188
global-local,JVN8,JVN22,527,0,2,1197.44372558594
global-local,JVN8,JVN23,527,0,62,699.703430175781
global-local,JVN8,JVN24,527,0,2,1028.62097167969
global-local,JVN8,JVN25,525,0,6,1277.81274414063
global-local,JVN8,JVN26,527,0,12,949.810485839844
global-local,JVN8,JVN27,527,0,6,997.0966796875
global-local,JVN8,JVN28,527,0,2,1028.62097167969
global-local,JVN8,JVN30,527,0,62,699.703430175781
global-local,JVN8,JVN31,537,17,88,228.980346679688
global-local,JVN8,JVN33,539,21,83,360.763671875
global-local,JVN8,JVN34,527,86,3,627.029541015625
global-local,JVN8,JVN35,527,0,65,892.642028808594
global-local,JVN8,JVN36,525,85,3,620.726135253906
global-local,JVN8,JVN37,527,0,64,801.143737792969
global-local,JVN8,JVN38,330,89,82,-1086.74267578125
global-local,JVN8,JVN39,539,21,83,360.763671875
global-local,JVN8,JVN40,527,0,2,1197.44372558594
global-local,JVN8,JVN41,527,0,1,1205.73950195313
global-local,JVN8,JVN42,527,0,1,1205.73950195313
global-local,JVN8,JVN44,537,17,90,213.217849731445
global-local,JVN8,JVN46,527,0,64,801.143737792969
global-local,JVN9,JVN10,519,0,5,1259.03039550781
global-local,JVN9,JVN11,524,0,2,1190.53247070313
global-local,JVN9,JVN12,524,0,12,1241.54272460938
global-local,JVN9,JVN13,524,0,2,1022.67559814453
global-local,JVN9,JVN14,524,0,64,676.20166015625
global-local,JVN9,JVN15,524,0,2,1022.67559814453
global-local,JVN9,JVN16,524,0,4,1173.94079589844
global-local,JVN9,JVN17,524,0,4,1310.47998046875
global-local,JVN9,JVN18,524,0,8,1140.75744628906
global-local,JVN9,JVN19,524,0,2,1022.67559814453
global-local,JVN9,JVN20,524,0,63,802.061096191406
global-local,JVN9,JVN21,524,0,12,1241.54284667969
global-local,JVN9,JVN22,524,0,2,1190.53247070313
global-local,JVN9,JVN23,524,0,62,692.792358398438
global-local,JVN9,JVN24,524,0,2,1022.67559814453
global-local,JVN9,JVN25,524,0,8,1276.01135253906
global-local,JVN9,JVN26,524,0,12,943.865234375
global-local,JVN9,JVN27,524,0,8,975.389343261719
global-local,JVN9,JVN28,524,0,2,1022.67559814453
global-local,JVN9,JVN30,524,0,62,692.792358398438
global-local,JVN9,JVN31,533,17,85,234.696014404297
global-local,JVN9,JVN33,533,17,85,365.565155029297
global-local,JVN9,JVN34,524,86,2,628.414123535156
global-local,JVN9,JVN35,524,0,65,884.274658203125
global-local,JVN9,JVN36,524,85,2,644.7177734375
global-local,JVN9,JVN37,524,0,64,793.443603515625
global-local,JVN9,JVN38,330,89,82,-1074.74267578125
global-local,JVN9,JVN39,533,17,85,365.565155029297
global-local,JVN9,JVN40,524,0,2,1190.53247070313
global-local,JVN9,JVN41,524,0,5,1165.64501953125
global-local,JVN9,JVN42,524,0,3,1182.23669433594
global-local,JVN9,JVN44,533,17,88,211.052749633789
global-local,JVN9,JVN46,524,0,64,793.443603515625
global-local,JVN10,JVN11,527,0,7,1407.69226074219
global-local,JVN10,JVN12,523,0,7,1256.06225585938
global-local,JVN10,JVN13,519,0,5,1247.02954101563
global-local,JVN10,JVN14,527,1,69,840.331665039063
global-local,JVN10,JVN15,527,0,7,1292.328125
global-local,JVN10,JVN16,520,0,1,1288.06518554688
global-local,JVN10,JVN17,527,0,5,1309.56274414063
global-local,JVN10,JVN18,527,0,13,1240.62512207031
global-local,JVN10,JVN19,527,0,7,1292.328125
global-local,JVN10,JVN20,527,1,66,866.972595214844
global-local,JVN10,JVN21,520,0,10,1323.52856445313
global-local,JVN10,JVN22,527,3,5,1395.08557128906
global-local,JVN10,JVN23,527,1,67,858.09228515625
global-local,JVN10,JVN24,527,3,5,1279.86279296875
global-local,JVN10,JVN25,527,0,5,1309.56286621094
global-local,JVN10,JVN26,527,3,15,1193.69128417969
global-local,JVN10,JVN27,523,0,7,1256.06201171875
global-local,JVN10,JVN28,527,0,7,1292.328125
global-local,JVN10,JVN30,527,1,67,858.09228515625
global-local,JVN10,JVN31,536,22,84,447.428405761719
global-local,JVN10,JVN33,536,22,84,447.428405761719
global-local,JVN10,JVN34,434,1,3,689.532348632813
global-local,JVN10,JVN35,527,1,68,935.426818847656
global-local,JVN10,JVN36,434,0,3,706.098999023438
global-local,JVN10,JVN37,527,1,69,926.324279785156
global-local,JVN10,JVN38,241,0,82,-1086.74267578125
global-local,JVN10,JVN39,536,22,84,447.428405761719
global-local,JVN10,JVN40,527,3,5,1395.08557128906
global-local,JVN10,JVN41,527,0,4,1318.17980957031
global-local,JVN10,JVN42,527,0,2,1452.09338378906
global-local,JVN10,JVN44,536,22,87,421.576141357422
global-local,JVN10,JVN46,527,1,69,926.324279785156
global-local,JVN11,JVN12,659,5,13,1176.62951660156
global-local,JVN11,JVN13,527,0,0,174.033157348633
global-local,JVN11,JVN14,783,4,97,1117.57873535156
global-local,JVN11,JVN15,782,249,0,221.855178833008
global-local,JVN11,JVN16,735,0,6,1626.81311035156
global-local,JVN11,JVN17,660,0,6,1289.52465820313
global-local,JVN11,JVN18,534,0,11,273.832611083984
global-local,JVN11,JVN19,534,0,0,228.15885925293
global-local,JVN11,JVN20,770,2,92,1235.04528808594
global-local,JVN11,JVN21,697,0,17,1282.4951171875
global-local,JVN11,JVN22,702,0,0,1277.18041992188
global-local,JVN11,JVN23,783,10,94,1104.03100585938
global-local,JVN11,JVN24,780,0,5,1737.39489746094
global-local,JVN11,JVN25,533,0,12,374.031341552734
global-local,JVN11,JVN26,704,2,15,1152.74291992188
global-local,JVN11,JVN27,661,5,9,912.546997070313
global-local,JVN11,JVN28,545,0,2,280.908386230469
global-local,JVN11,JVN30,783,2,97,1140.71154785156
global-local,JVN11,JVN31,792,240,83,-516.922424316406
global-local,JVN11,JVN33,797,137,105,101.203323364258
global-local,JVN11,JVN34,442,1,1,-270.697662353516
global-local,JVN11,JVN35,705,2,90,926.939880371094
global-local,JVN11,JVN36,440,0,1,-267.264373779297
global-local,JVN11,JVN37,705,2,89,820.396911621094
global-local,JVN11,JVN38,241,0,82,-2106.75732421875
global-local,JVN11,JVN39,797,135,108,108.484512329102
global-local,JVN11,JVN40,706,0,0,1302.3955078125
global-local,JVN11,JVN41,661,0,4,1168.12329101563
global-local,JVN11,JVN42,661,0,6,1150.88854980469
global-local,JVN11,JVN44,785,35,120,410.277374267578
global-local,JVN11,JVN46,783,10,96,1233.4697265625
global-local,JVN12,JVN13,531,4,12,717.248168945313
global-local,JVN12,JVN14,655,0,81,1107.56298828125
global-local,JVN12,JVN15,529,0,13,731.764221191406
global-local,JVN12,JVN16,652,0,8,1582.5419921875
global-local,JVN12,JVN17,655,0,15,1551.92150878906
global-local,JVN12,JVN18,530,0,16,712.478698730469
global-local,JVN12,JVN19,530,0,13,738.330932617188
global-local,JVN12,JVN20,655,0,78,1134.20324707031
global-local,JVN12,JVN21,652,0,11,1698.80419921875
global-local,JVN12,JVN22,655,0,14,1702.53076171875
global-local,JVN12,JVN23,655,0,79,1125.3232421875
global-local,JVN12,JVN24,655,0,17,1534.68688964844
global-local,JVN12,JVN25,529,0,10,757.616333007813
global-local,JVN12,JVN26,655,0,14,1560.53894042969
global-local,JVN12,JVN27,655,0,4,1646.71105957031
global-local,JVN12,JVN28,541,0,15,793.330078125
global-local,JVN12,JVN30,655,0,79,1125.3232421875
global-local,JVN12,JVN31,663,111,92,56.0247802734375
global-local,JVN12,JVN33,667,25,105,543.002197265625
global-local,JVN12,JVN34,531,90,10,159.745727539063
global-local,JVN12,JVN35,655,0,80,1224.8369140625
global-local,JVN12,JVN36,529,89,10,163.179016113281
global-local,JVN12,JVN37,655,0,81,1215.734375
global-local,JVN12,JVN38,334,93,83,-1608.63720703125
global-local,JVN12,JVN39,667,23,107,548.90087890625
global-local,JVN12,JVN40,655,0,14,1702.53076171875
global-local,JVN12,JVN41,655,0,10,1595.00732421875
global-local,JVN12,JVN42,655,0,9,1746.93176269531
global-local,JVN12,JVN44,669,25,106,529.518310546875
global-local,JVN12,JVN46,655,0,81,1215.734375
global-local,JVN13,JVN14,527,0,64,683.112731933594
global-local,JVN13,JVN15,525,0,0,1022.41949462891
global-local,JVN13,JVN16,527,0,4,1180.85205078125
global-local,JVN13,JVN17,527,0,2,1335.41442871094
global-local,JVN13,JVN18,526,0,8,1131.36462402344
global-local,JVN13,JVN19,526,0,0,1028.4013671875
global-local,JVN13,JVN20,527,0,63,809.761108398438
global-local,JVN13,JVN21,527,0,10,1266.47729492188
global-local,JVN13,JVN22,527,0,0,1214.03527832031
global-local,JVN13,JVN23,527,0,62,699.703430175781
global-local,JVN13,JVN24,527,0,0,1044.38354492188
global-local,JVN13,JVN25,525,0,8,1260.57824707031
global-local,JVN13,JVN26,527,0,10,965.572570800781
global-local,JVN13,JVN27,527,0,8,981.334594726563
global-local,JVN13,JVN28,527,0,0,1044.38354492188
global-local,JVN13,JVN30,527,0,62,699.703430175781
global-local,JVN13,JVN31,537,17,87,236.861358642578
global-local,JVN13,JVN33,539,21,82,369.059539794922
global-local,JVN13,JVN34,527,86,1,643.620727539063
global-local,JVN13,JVN35,527,0,65,892.642028808594
global-local,JVN13,JVN36,525,85,1,637.317321777344
global-local,JVN13,JVN37,527,0,64,801.143737792969
global-local,JVN13,JVN38,330,89,82,-1086.74267578125
global-local,JVN13,JVN39,539,21,82,369.059539794922
global-local,JVN13,JVN40,527,0,0,1214.03527832031
global-local,JVN13,JVN41,527,0,3,1189.14782714844
global-local,JVN13,JVN42,527,0,3,1189.14794921875
global-local,JVN13,JVN44,537,17,89,221.098785400391
global-local,JVN13,JVN46,527,0,64,801.143737792969
global-local,JVN14,JVN15,985,452,65,-1261.36828613281
global-local,JVN14,JVN16,736,1,87,-5.179443359375
global-local,JVN14,JVN17,892,33,101,862.934692382813
global-local,JVN14,JVN18,766,223,66,-1105.02294921875
global-local,JVN14,JVN19,722,4,85,-299.101196289063
global-local,JVN14,JVN20,777,0,3,1004.4609375
global-local,JVN14,JVN21,699,3,86,-134.485778808594
global-local,JVN14,JVN22,937,235,86,-223.264587402344
global-local,JVN14,JVN23,784,0,2,853.496948242188
global-local,JVN14,JVN24,1013,235,92,59.0488891601563
global-local,JVN14,JVN25,711,4,86,-83.8036499023438
global-local,JVN14,JVN26,897,5,101,655.011596679688
global-local,JVN14,JVN27,1013,357,80,-600.441040039063
global-local,JVN14,JVN28,749,204,65,-1185.72290039063
global-local,JVN14,JVN30,1013,0,3,2308.75146484375
global-local,JVN14,JVN31,1014,454,89,-1394.26525878906
global-local,JVN14,JVN33,916,245,113,-721.502014160156
global-local,JVN14,JVN34,442,1,59,-1694.50573730469
global-local,JVN14,JVN35,937,0,3,2272.7333984375
global-local,JVN14,JVN36,765,325,59,-1691.072265625
global-local,JVN14,JVN37,835,0,1,1402.56750488281
global-local,JVN14,JVN38,570,329,87,-3080.15673828125
global-local,JVN14,JVN39,818,143,112,-706.617736816406
global-local,JVN14,JVN40,941,235,86,-196.997314453125
global-local,JVN14,JVN41,902,242,77,-411.509643554688
global-local,JVN14,JVN42,1015,158,99,654.549926757813
global-local,JVN14,JVN44,907,145,115,-352.603973388672
global-local,JVN14,JVN46,1007,0,2,2533.40747070313
global-local,JVN15,JVN16,526,0,4,1140.54833984375
global-local,JVN15,JVN17,533,0,2,1350.81433105469
global-local,JVN15,JVN18,533,0,11,1136.60339355469
global-local,JVN15,JVN19,533,0,0,1056.2744140625
global-local,JVN15,JVN20,533,1,66,782.74267578125
global-local,JVN15,JVN21,526,0,10,1225.91064453125
global-local,JVN15,JVN22,531,0,0,1205.25012207031
global-local,JVN15,JVN23,533,1,65,672.334777832031
global-local,JVN15,JVN24,531,0,0,1034.31079101563
global-local,JVN15,JVN25,533,0,12,1264.64184570313
global-local,JVN15,JVN26,533,2,11,947.618530273438
global-local,JVN15,JVN27,533,5,8,953.316345214844
global-local,JVN15,JVN28,533,0,0,1056.2744140625
global-local,JVN15,JVN30,533,1,65,672.334777832031
global-local,JVN15,JVN31,541,20,88,218.961791992188
global-local,JVN15,JVN33,543,24,83,351.067596435547
global-local,JVN15,JVN34,440,1,1,607.013427734375
global-local,JVN15,JVN35,533,1,68,865.946716308594
global-local,JVN15,JVN36,440,0,1,623.317077636719
global-local,JVN15,JVN37,533,1,67,774.125122070313
global-local,JVN15,JVN38,241,0,82,-1110.74267578125
global-local,JVN15,JVN39,543,24,83,351.067596435547
global-local,JVN15,JVN40,531,0,0,1205.25012207031
global-local,JVN15,JVN41,533,0,3,1202.97009277344
global-local,JVN15,JVN42,533,0,5,1186.37866210938
global-local,JVN15,JVN44,541,20,91,195.318466186523
global-local,JVN15,JVN46,533,1,67,774.125122070313
global-local,JVN16,JVN17,653,0,8,1269.11730957031
global-local,JVN16,JVN18,735,208,10,289.078125
global-local,JVN16,JVN19,735,208,4,338.852508544922
global-local,JVN16,JVN20,736,1,84,1148.66931152344
global-local,JVN16,JVN21,697,0,15,1497.72473144531
global-local,JVN16,JVN22,697,0,6,1575.28015136719
global-local,JVN16,JVN23,736,1,85,1140.05212402344
global-local,JVN16,JVN24,735,0,9,1618.544921875
global-local,JVN16,JVN25,526,0,4,469.620635986328
global-local,JVN16,JVN26,697,0,16,1310.93078613281
global-local,JVN16,JVN27,654,0,6,1122.82690429688
global-local,JVN16,JVN28,538,0,6,391.601989746094
global-local,JVN16,JVN30,736,1,86,1131.43493652344
global-local,JVN16,JVN31,744,200,85,-371.938751220703
global-local,JVN16,JVN33,685,24,113,131.319122314453
global-local,JVN16,JVN34,442,1,3,-214.968322753906
global-local,JVN16,JVN35,698,1,86,1004.30511474609
global-local,JVN16,JVN36,440,0,3,-211.272094726563
global-local,JVN16,JVN37,698,1,87,995.4248046875
global-local,JVN16,JVN38,645,404,82,-1918.75720214844
global-local,JVN16,JVN39,687,24,113,143.926330566406
global-local,JVN16,JVN40,701,0,6,1601.54638671875
global-local,JVN16,JVN41,654,0,1,1164.30639648438
global-local,JVN16,JVN42,654,0,1,1336.00427246094
global-local,JVN16,JVN44,749,26,120,446.078094482422
global-local,JVN16,JVN46,736,1,87,1263.40625
global-local,JVN17,JVN18,734,190,12,8.88232421875
global-local,JVN17,JVN19,734,14,4,1233.55615234375
global-local,JVN17,JVN20,860,194,72,422.164184570313
global-local,JVN17,JVN21,860,207,17,832.312438964844
global-local,JVN17,JVN22,658,0,6,963.939819335937
global-local,JVN17,JVN23,860,191,74,424.771087646484
global-local,JVN17,JVN24,658,0,2,853.645629882813
global-local,JVN17,JVN25,709,0,14,1075.1513671875
global-local,JVN17,JVN26,860,10,22,1942.09729003906
global-local,JVN17,JVN27,860,205,14,730.538818359375
global-local,JVN17,JVN28,545,0,2,101.622924804688
global-local,JVN17,JVN30,860,0,100,1510.59509277344
global-local,JVN17,JVN31,869,319,84,-748.16943359375
global-local,JVN17,JVN33,870,226,104,-247.247222900391
global-local,JVN17,JVN34,442,1,1,-582.697692871094
global-local,JVN17,JVN35,860,0,102,1635.8251953125
global-local,JVN17,JVN36,440,0,1,-579.264404296875
global-local,JVN17,JVN37,860,70,98,1173.51708984375
global-local,JVN17,JVN38,563,322,82,-2418.75732421875
global-local,JVN17,JVN39,870,226,104,-247.247222900391
global-local,JVN17,JVN40,658,0,6,963.939819335937
global-local,JVN17,JVN41,660,0,7,823.693115234375
global-local,JVN17,JVN42,860,0,16,2256.5283203125
global-local,JVN17,JVN44,872,228,102,-258.012420654297
global-local,JVN17,JVN46,860,0,103,1626.72265625
global-local,JVN18,JVN19,544,0,11,1161.94421386719
global-local,JVN18,JVN20,544,8,64,772.244140625
global-local,JVN18,JVN21,544,17,11,1179.85998535156
global-local,JVN18,JVN22,544,13,9,1223.36083984375
global-local,JVN18,JVN23,544,1,70,776.506896972656
global-local,JVN18,JVN24,544,13,9,1086.58752441406
global-local,JVN18,JVN25,543,0,18,1224.60595703125
global-local,JVN18,JVN26,544,0,11,1161.94421386719
global-local,JVN18,JVN27,530,0,14,1038.8046875
global-local,JVN18,JVN28,534,0,11,1088.90710449219
global-local,JVN18,JVN30,544,0,70,793.073608398438
global-local,JVN18,JVN31,552,32,81,317.962768554688
global-local,JVN18,JVN33,552,32,81,317.962768554688
