Community,Isolate1,Isolate2,Isolate1InitialODFreq,Isolate2InitialODFreq,Time,Isolate1MeasuredFreq,ErrorIsolate1MeasuredFreq,RawDataType,Contamination
C11R5,1,3,50,50,T8,0.45952315883425,NA,Sanger,FALSE
C11R5,1,3,95,5,T8,0.364948006014225,NA,Sanger,FALSE
C11R5,1,4,5,95,T8,0,0,CFU,FALSE
C11R5,1,4,50,50,T8,0.00980392156862745,0.00975574475830787,CFU,FALSE
C11R5,1,4,95,5,T8,0,0,CFU,FALSE
C11R5,1,5,5,95,T8,0,NA,Sanger,FALSE
C11R5,1,5,50,50,T8,0,NA,Sanger,FALSE
C11R5,1,5,95,5,T8,0,NA,Sanger,FALSE
C11R5,2,3,5,95,T8,0.992700729927007,0.0072725816104221,CFU,FALSE
C11R5,2,3,50,50,T8,0.972222222222222,0.0158131956264809,CFU,FALSE
C11R5,2,3,95,5,T8,1,0,CFU,FALSE
C11R5,2,4,5,95,T8,0.0311970103505779,NA,Sanger,FALSE
C11R5,2,4,50,50,T8,0,NA,Sanger,FALSE
C11R5,2,4,95,5,T8,0,NA,Sanger,FALSE
C11R5,2,5,5,95,T8,1,0,CFU,FALSE
C11R5,2,5,50,50,T8,1,0,CFU,FALSE
C11R5,2,5,95,5,T8,1,0,CFU,FALSE
C11R5,3,4,5,95,T8,0,0,CFU,FALSE
C11R5,3,4,50,50,T8,0,0,CFU,FALSE
C11R5,3,4,95,5,T8,0,0,CFU,FALSE
C11R5,3,5,5,95,T8,0,NA,Sanger,FALSE
C11R5,3,5,50,50,T8,0,NA,Sanger,FALSE
C11R5,3,5,95,5,T8,0,NA,Sanger,FALSE
C11R5,4,5,5,95,T8,1,0,CFU,FALSE
C11R5,4,5,50,50,T8,1,0,CFU,FALSE
C11R5,4,5,95,5,T8,1,0,CFU,FALSE
AcrAss1,1,2,5,95,T0,0.0444636806813183,NA,Sanger,NA
AcrAss1,1,2,95,5,T0,0.831811036776912,NA,Sanger,NA
AcrAss1,1,2,5,95,T3,0.0801411976256433,NA,Sanger,NA
AcrAss1,1,2,95,5,T3,0.0905866453589341,NA,Sanger,NA
AcrAss1,1,3,5,95,T0,0.00541194536286923,NA,Sanger,NA
AcrAss1,1,3,95,5,T0,0.437298137919901,NA,Sanger,NA
AcrAss1,1,3,5,95,T3,0.0700121993021884,NA,Sanger,NA
AcrAss1,1,3,95,5,T3,0.0173225821388985,NA,Sanger,NA
AcrAss1,1,4,5,95,T0,0.0413417013987558,NA,Sanger,NA
AcrAss1,1,4,95,5,T0,0.766081881491093,NA,Sanger,NA
AcrAss1,1,4,5,95,T3,0.0669332079103152,NA,Sanger,NA
AcrAss1,1,4,95,5,T3,0.068720041038285,NA,Sanger,NA
AcrAss1,1,5,5,95,T0,0.0454851541819358,NA,Sanger,NA
AcrAss1,1,5,95,5,T0,0.743977918753819,NA,Sanger,NA
AcrAss1,1,5,5,95,T3,0.0521662549251138,NA,Sanger,NA
AcrAss1,1,5,95,5,T3,0.0597590941962333,NA,Sanger,NA
AcrAss1,1,6,5,95,T0,0.218028101171921,NA,Sanger,NA
AcrAss1,1,6,95,5,T0,0.316063699717732,NA,Sanger,NA
AcrAss1,1,6,5,95,T3,0.519367891709426,NA,Sanger,NA
AcrAss1,1,6,95,5,T3,0.814249336539343,NA,Sanger,NA
AcrAss1,1,7,5,95,T0,0.0588367068387498,NA,Sanger,NA
AcrAss1,1,7,95,5,T0,0.703364493616139,NA,Sanger,NA
AcrAss1,1,7,5,95,T3,0.0537444336707675,NA,Sanger,NA
AcrAss1,1,7,95,5,T3,0.0410769632129432,NA,Sanger,NA
AcrAss1,1,8,5,95,T0,0.0260772679102962,NA,Sanger,NA
AcrAss1,1,8,95,5,T0,0.519036792239133,NA,Sanger,NA
AcrAss1,1,8,5,95,T3,0.0424341639245101,NA,Sanger,NA
AcrAss1,1,8,95,5,T3,0.0574456969583277,NA,Sanger,NA
AcrAss1,2,3,5,95,T0,0.0327046910411287,NA,Sanger,NA
AcrAss1,2,3,95,5,T0,0.837232493826021,NA,Sanger,NA
AcrAss1,2,3,5,95,T3,0.040397848528587,NA,Sanger,NA
AcrAss1,2,3,95,5,T3,0.379189191181539,NA,Sanger,NA
AcrAss1,2,4,5,95,T0,0.11334671334661,NA,Sanger,NA
AcrAss1,2,4,95,5,T0,0.883267325923315,NA,Sanger,NA
AcrAss1,2,4,5,95,T3,0.21373216836281,NA,Sanger,NA
AcrAss1,2,4,95,5,T3,0.147469261783997,NA,Sanger,NA
AcrAss1,2,5,5,95,T0,0.0635323161466182,NA,Sanger,NA
AcrAss1,2,5,95,5,T0,0.964268622761798,NA,Sanger,NA
AcrAss1,2,5,5,95,T3,0.0460321864148707,NA,Sanger,NA
AcrAss1,2,5,95,5,T3,0.0976008247162209,NA,Sanger,NA
AcrAss1,2,6,5,95,T0,0.392848199011118,NA,Sanger,NA
AcrAss1,2,6,95,5,T0,0.972831966674696,NA,Sanger,NA
AcrAss1,2,6,5,95,T3,0.948297487652675,NA,Sanger,NA
AcrAss1,2,6,95,5,T3,0.960117107202332,NA,Sanger,NA
AcrAss1,2,7,5,95,T0,0.0636068431792059,NA,Sanger,NA
AcrAss1,2,7,95,5,T0,0.751905445592661,NA,Sanger,NA
AcrAss1,2,7,5,95,T3,0.0847507419466463,NA,Sanger,NA
AcrAss1,2,7,95,5,T3,0.141336178303198,NA,Sanger,NA
AcrAss1,2,8,5,95,T0,0.0188762873510634,NA,Sanger,NA
AcrAss1,2,8,95,5,T0,0.73621388910707,NA,Sanger,NA
AcrAss1,2,8,5,95,T3,0.0674128922012487,NA,Sanger,NA
AcrAss1,2,8,95,5,T3,0.0954975327542535,NA,Sanger,NA
AcrAss1,3,4,5,95,T0,0.213374199235915,NA,Sanger,NA
AcrAss1,3,4,95,5,T0,0.971681293808233,NA,Sanger,NA
AcrAss1,3,4,5,95,T3,0.187290919767147,NA,Sanger,NA
AcrAss1,3,4,95,5,T3,0.790448623243119,NA,Sanger,NA
AcrAss1,3,5,5,95,T0,0.0965203754545467,NA,Sanger,NA
AcrAss1,3,5,95,5,T0,0.918823629033699,NA,Sanger,NA
AcrAss1,3,5,5,95,T3,0.0875783352034584,NA,Sanger,NA
AcrAss1,3,5,95,5,T3,0.146354112908623,NA,Sanger,NA
AcrAss1,3,6,5,95,T0,0.625233571081369,NA,Sanger,NA
AcrAss1,3,6,95,5,T0,0.985845059783226,NA,Sanger,NA
AcrAss1,3,6,5,95,T3,0.977645152388943,NA,Sanger,NA
AcrAss1,3,6,95,5,T3,0.975706812984438,NA,Sanger,NA
AcrAss1,3,7,5,95,T0,0.140481363080619,NA,Sanger,NA
AcrAss1,3,7,95,5,T0,0.946110988570417,NA,Sanger,NA
AcrAss1,3,7,5,95,T3,0.0549087012364552,NA,Sanger,NA
AcrAss1,3,7,95,5,T3,0.719039303259292,NA,Sanger,NA
AcrAss1,3,8,5,95,T0,0.0734024248922113,NA,Sanger,NA
AcrAss1,3,8,95,5,T0,0.914984326337029,NA,Sanger,NA
AcrAss1,3,8,5,95,T3,0.0683274015822503,NA,Sanger,NA
AcrAss1,3,8,95,5,T3,0.379395162008423,NA,Sanger,NA
AcrAss1,4,5,5,95,T0,0.0383600405684877,NA,Sanger,NA
AcrAss1,4,5,95,5,T0,0.906878486511409,NA,Sanger,NA
AcrAss1,4,5,5,95,T3,0.0842421370331104,NA,Sanger,NA
AcrAss1,4,5,95,5,T3,0.156405476427967,NA,Sanger,NA
AcrAss1,4,6,5,95,T0,0.334762196135821,NA,Sanger,NA
AcrAss1,4,6,95,5,T0,0.951166648998296,NA,Sanger,NA
AcrAss1,4,6,5,95,T3,0.868407552470231,NA,Sanger,NA
AcrAss1,4,6,95,5,T3,0.539868062378491,NA,Sanger,NA
AcrAss1,4,7,5,95,T0,0.0548753761924007,NA,Sanger,NA
AcrAss1,4,7,95,5,T0,0.85590257305514,NA,Sanger,NA
AcrAss1,4,7,5,95,T3,0.0886997940169927,NA,Sanger,NA
AcrAss1,4,7,95,5,T3,0.450718646876607,NA,Sanger,NA
AcrAss1,4,8,5,95,T0,0.0483879006243046,NA,Sanger,NA
AcrAss1,4,8,95,5,T0,0.856891844634779,NA,Sanger,NA
AcrAss1,4,8,5,95,T3,0.075765590488938,NA,Sanger,NA
AcrAss1,4,8,95,5,T3,0.601383515251353,NA,Sanger,NA
AcrAss1,5,6,5,95,T0,0.464407592081767,NA,Sanger,NA
AcrAss1,5,6,95,5,T0,0.968798340273813,NA,Sanger,NA
AcrAss1,5,6,5,95,T3,0.885785896931053,NA,Sanger,NA
AcrAss1,5,6,95,5,T3,0.950850851888164,NA,Sanger,NA
AcrAss1,5,7,5,95,T0,0.0478859792874136,NA,Sanger,NA
AcrAss1,5,7,95,5,T0,0.96386661437879,NA,Sanger,NA
AcrAss1,5,7,5,95,T3,0.386797558630645,NA,Sanger,NA
AcrAss1,5,7,95,5,T3,0.874231504720824,NA,Sanger,NA
AcrAss1,5,8,5,95,T0,0.0989784235033182,NA,Sanger,NA
AcrAss1,5,8,95,5,T0,0.882832216249588,NA,Sanger,NA
AcrAss1,5,8,5,95,T3,0.206864165561733,NA,Sanger,NA
AcrAss1,5,8,95,5,T3,0.884872732529439,NA,Sanger,NA
AcrAss1,6,7,5,95,T0,0.017690512275093,NA,Sanger,NA
AcrAss1,6,7,95,5,T0,0.577217750915386,NA,Sanger,NA
AcrAss1,6,7,5,95,T3,0.0380958604020569,NA,Sanger,NA
AcrAss1,6,7,95,5,T3,0.0427919701064718,NA,Sanger,NA
AcrAss1,6,8,5,95,T0,0.0290226151941156,NA,Sanger,NA
AcrAss1,6,8,95,5,T0,0.458024288020284,NA,Sanger,NA
AcrAss1,6,8,5,95,T3,0.0389526633215047,NA,Sanger,NA
AcrAss1,6,8,95,5,T3,0.0483303775793621,NA,Sanger,NA
AcrAss1,7,8,5,95,T0,0.0452278536622258,NA,Sanger,NA
AcrAss1,7,8,95,5,T0,0.939033334578839,NA,Sanger,NA
AcrAss1,7,8,5,95,T3,0.151030905883747,NA,Sanger,NA
AcrAss1,7,8,95,5,T3,0.889061821998917,NA,Sanger,NA
AcrAss2,1,2,5,95,T0,0.05,NA,OD,NA
AcrAss2,1,2,95,5,T0,0.95,NA,OD,NA
AcrAss2,1,2,5,95,T3,0.0470301719462359,NA,Sanger,NA
AcrAss2,1,2,95,5,T3,0.921040345850732,NA,Sanger,NA
AcrAss2,1,3,5,95,T0,0.05,NA,OD,NA
AcrAss2,1,3,95,5,T0,0.95,NA,OD,NA
AcrAss2,1,3,5,95,T3,0.978191504505271,NA,Sanger,NA
AcrAss2,1,3,95,5,T3,0.959213019438845,NA,Sanger,NA
AcrAss2,1,4,5,95,T0,0.05,NA,OD,NA
AcrAss2,1,4,95,5,T0,0.95,NA,OD,NA
AcrAss2,1,4,5,95,T3,0.956951851860754,NA,Sanger,NA
AcrAss2,1,4,95,5,T3,0.962153620968096,NA,Sanger,NA
AcrAss2,1,5,5,95,T0,0.05,NA,OD,NA
AcrAss2,1,5,95,5,T0,0.95,NA,OD,NA
AcrAss2,1,5,5,95,T3,0.921123584440227,NA,Sanger,NA
AcrAss2,1,5,95,5,T3,0.920605296922804,NA,Sanger,NA
AcrAss2,1,6,5,95,T0,0.05,NA,OD,NA
AcrAss2,1,6,95,5,T0,0.95,NA,OD,NA
AcrAss2,1,6,5,95,T3,0.870408628526105,NA,Sanger,NA
AcrAss2,1,6,95,5,T3,0.892490887768768,NA,Sanger,NA
AcrAss2,1,7,5,95,T0,0.05,NA,OD,NA
AcrAss2,1,7,95,5,T0,0.95,NA,OD,NA
AcrAss2,1,7,5,95,T3,0.0252990939383263,NA,Sanger,NA
AcrAss2,1,7,95,5,T3,0.0835166271296213,NA,Sanger,NA
AcrAss2,1,8,5,95,T0,0.05,NA,OD,NA
AcrAss2,1,8,95,5,T0,0.95,NA,OD,NA
AcrAss2,1,8,5,95,T3,0.032104231052694,NA,Sanger,NA
AcrAss2,1,8,95,5,T3,0.0242679912028133,NA,Sanger,NA
AcrAss2,2,3,5,95,T0,0.05,NA,OD,NA
AcrAss2,2,3,95,5,T0,0.95,NA,OD,NA
AcrAss2,2,3,5,95,T3,0.882168947986564,NA,Sanger,NA
AcrAss2,2,3,95,5,T3,0.905007410726258,NA,Sanger,NA
AcrAss2,2,4,5,95,T0,0.05,NA,OD,NA
AcrAss2,2,4,95,5,T0,0.95,NA,OD,NA
AcrAss2,2,4,5,95,T3,0.897991837908841,NA,Sanger,NA
AcrAss2,2,4,95,5,T3,0.909542098100443,NA,Sanger,NA
AcrAss2,2,5,5,95,T0,0.05,NA,OD,NA
AcrAss2,2,5,95,5,T0,0.95,NA,OD,NA
AcrAss2,2,5,5,95,T3,0.952835499965388,NA,Sanger,NA
AcrAss2,2,5,95,5,T3,0.968764667204012,NA,Sanger,NA
AcrAss2,2,6,5,95,T0,0.05,NA,OD,NA
AcrAss2,2,6,95,5,T0,0.95,NA,OD,NA
AcrAss2,2,6,5,95,T3,0.755845963099425,NA,Sanger,NA
AcrAss2,2,6,95,5,T3,0.990549836428709,NA,Sanger,NA
AcrAss2,2,7,5,95,T0,0.05,NA,OD,NA
AcrAss2,2,7,95,5,T0,0.95,NA,OD,NA
AcrAss2,2,7,5,95,T3,0.0377189457552676,NA,Sanger,NA
AcrAss2,2,7,95,5,T3,0.312796163186361,NA,Sanger,NA
AcrAss2,2,8,5,95,T0,0.05,NA,OD,NA
AcrAss2,2,8,95,5,T0,0.95,NA,OD,NA
AcrAss2,2,8,5,95,T3,0.0417809775384237,NA,Sanger,NA
AcrAss2,2,8,95,5,T3,0.0395542006009634,NA,Sanger,NA
AcrAss2,3,4,5,95,T0,0.05,NA,OD,NA
AcrAss2,3,4,95,5,T0,0.95,NA,OD,NA
AcrAss2,3,4,5,95,T3,0.207099642921302,NA,Sanger,NA
AcrAss2,3,4,95,5,T3,0.144046298987052,NA,Sanger,NA
AcrAss2,3,5,5,95,T0,0.05,NA,OD,NA
AcrAss2,3,5,95,5,T0,0.95,NA,OD,NA
AcrAss2,3,5,5,95,T3,0.905567690581911,NA,Sanger,NA
AcrAss2,3,5,95,5,T3,0.928354990798024,NA,Sanger,NA
AcrAss2,3,6,5,95,T0,0.05,NA,OD,NA
AcrAss2,3,6,95,5,T0,0.95,NA,OD,NA
AcrAss2,3,6,5,95,T3,0.0734374736942536,NA,Sanger,NA
AcrAss2,3,6,95,5,T3,0.180433988251479,NA,Sanger,NA
AcrAss2,3,7,5,95,T0,0.05,NA,OD,NA
AcrAss2,3,7,95,5,T0,0.95,NA,OD,NA
AcrAss2,3,7,5,95,T3,0.00642709576507328,NA,Sanger,NA
AcrAss2,3,7,95,5,T3,0.0506356065840442,NA,Sanger,NA
AcrAss2,3,8,5,95,T0,0.05,NA,OD,NA
AcrAss2,3,8,95,5,T0,0.95,NA,OD,NA
AcrAss2,3,8,5,95,T3,0.0333539840015177,NA,Sanger,NA
AcrAss2,3,8,95,5,T3,0.0411101385038998,NA,Sanger,NA
AcrAss2,4,5,5,95,T0,0.05,NA,OD,NA
AcrAss2,4,5,95,5,T0,0.95,NA,OD,NA
AcrAss2,4,5,5,95,T3,0.901393529414229,NA,Sanger,NA
AcrAss2,4,5,95,5,T3,0.916768416878016,NA,Sanger,NA
AcrAss2,4,6,5,95,T0,0.05,NA,OD,NA
AcrAss2,4,6,95,5,T0,0.95,NA,OD,NA
AcrAss2,4,6,5,95,T3,0.0955587392618867,NA,Sanger,NA
AcrAss2,4,6,95,5,T3,0.470497828739285,NA,Sanger,NA
AcrAss2,4,7,5,95,T0,0.05,NA,OD,NA
AcrAss2,4,7,95,5,T0,0.95,NA,OD,NA
AcrAss2,4,7,5,95,T3,0.0250415185765119,NA,Sanger,NA
AcrAss2,4,7,95,5,T3,0.0309622888027467,NA,Sanger,NA
AcrAss2,4,8,5,95,T0,0.05,NA,OD,NA
AcrAss2,4,8,95,5,T0,0.95,NA,OD,NA
AcrAss2,4,8,5,95,T3,0.0184590495751626,NA,Sanger,NA
AcrAss2,4,8,95,5,T3,0.336050060096786,NA,Sanger,NA
AcrAss2,5,6,5,95,T0,0.05,NA,OD,NA
AcrAss2,5,6,95,5,T0,0.95,NA,OD,NA
AcrAss2,5,6,5,95,T3,0.068345301939724,NA,Sanger,NA
AcrAss2,5,6,95,5,T3,0.0934507722768474,NA,Sanger,NA
AcrAss2,5,7,5,95,T0,0.05,NA,OD,NA
AcrAss2,5,7,95,5,T0,0.95,NA,OD,NA
AcrAss2,5,7,5,95,T3,0.00764414164352592,NA,Sanger,NA
AcrAss2,5,7,95,5,T3,0.0124844552036336,NA,Sanger,NA
AcrAss2,5,8,5,95,T0,0.05,NA,OD,NA
AcrAss2,5,8,95,5,T0,0.95,NA,OD,NA
AcrAss2,5,8,5,95,T3,0.0138976826177081,NA,Sanger,NA
AcrAss2,5,8,95,5,T3,0.0134931150370408,NA,Sanger,NA
AcrAss2,6,7,5,95,T0,0.05,NA,OD,NA
AcrAss2,6,7,95,5,T0,0.95,NA,OD,NA
AcrAss2,6,7,5,95,T3,0.0549966363911182,NA,Sanger,NA
AcrAss2,6,7,95,5,T3,0.0357909133772388,NA,Sanger,NA
AcrAss2,6,8,5,95,T0,0.05,NA,OD,NA
AcrAss2,6,8,95,5,T0,0.95,NA,OD,NA
AcrAss2,6,8,5,95,T3,0.0343395771123329,NA,Sanger,NA
AcrAss2,6,8,95,5,T3,0.0301174159324999,NA,Sanger,NA
AcrAss2,7,8,5,95,T0,0.05,NA,OD,NA
AcrAss2,7,8,95,5,T0,0.95,NA,OD,NA
AcrAss2,7,8,5,95,T3,0.0216690852576977,NA,Sanger,NA
AcrAss2,7,8,95,5,T3,0.579241559549269,NA,Sanger,NA
RanAss1,1,2,5,95,T0,0.24143909693036,NA,Sanger,NA
RanAss1,1,2,95,5,T0,0.958145481575303,NA,Sanger,NA
RanAss1,1,2,5,95,T3,0.0792207133228132,NA,Sanger,NA
RanAss1,1,2,95,5,T3,0.0473336207506589,NA,Sanger,NA
RanAss1,1,3,5,95,T0,0.445395506861741,NA,Sanger,NA
RanAss1,1,3,95,5,T0,0.867824044321801,NA,Sanger,NA
RanAss1,1,3,5,95,T3,0.0780391248912114,NA,Sanger,NA
RanAss1,1,3,95,5,T3,0.0243841201168131,NA,Sanger,NA
RanAss1,1,4,5,95,T0,0.867996330440618,NA,Sanger,NA
RanAss1,1,4,95,5,T0,0.924445240809651,NA,Sanger,NA
RanAss1,1,4,5,95,T3,0.463351563754446,NA,Sanger,NA
RanAss1,1,4,95,5,T3,0.474024893617277,NA,Sanger,NA
RanAss1,1,5,5,95,T0,0.300322349781926,NA,Sanger,NA
RanAss1,1,5,95,5,T0,0.961344510195129,NA,Sanger,NA
RanAss1,1,5,5,95,T3,0.677302983644192,NA,Sanger,NA
RanAss1,1,5,95,5,T3,0.679317327555394,NA,Sanger,NA
RanAss1,1,6,5,95,T0,0.86956582007121,NA,Sanger,NA
RanAss1,1,6,95,5,T0,0.941876808535594,NA,Sanger,NA
RanAss1,1,6,5,95,T3,0.331597751592365,NA,Sanger,NA
RanAss1,1,6,95,5,T3,0.0703282195377377,NA,Sanger,NA
RanAss1,1,7,5,95,T0,0.644000251982959,NA,Sanger,NA
RanAss1,1,7,95,5,T0,0.984486496181072,NA,Sanger,NA
RanAss1,1,7,5,95,T3,0.727677975803907,NA,Sanger,NA
RanAss1,1,7,95,5,T3,0.734529156276351,NA,Sanger,NA
RanAss1,1,8,5,95,T0,0.582287408147473,NA,Sanger,NA
RanAss1,1,8,95,5,T0,0.99317187781142,NA,Sanger,NA
RanAss1,1,8,5,95,T3,0.922114085594812,NA,Sanger,NA
RanAss1,1,8,95,5,T3,0.881733569698701,NA,Sanger,NA
RanAss1,2,3,5,95,T0,0.617313709133841,NA,Sanger,NA
RanAss1,2,3,95,5,T0,0.88002739427179,NA,Sanger,NA
RanAss1,2,3,5,95,T3,0.0921605817468797,NA,Sanger,NA
RanAss1,2,3,95,5,T3,0.203865418802902,NA,Sanger,NA
RanAss1,2,4,5,95,T0,0.0856616812621808,NA,Sanger,NA
RanAss1,2,4,95,5,T0,0.860372231686024,NA,Sanger,NA
RanAss1,2,4,5,95,T3,0.881279259051912,NA,Sanger,NA
RanAss1,2,4,95,5,T3,0.985713122595746,NA,Sanger,NA
RanAss1,2,5,5,95,T0,0.250159465481731,NA,Sanger,NA
RanAss1,2,5,95,5,T0,0.934854903716547,NA,Sanger,NA
RanAss1,2,5,5,95,T3,0.941370439600024,NA,Sanger,NA
RanAss1,2,5,95,5,T3,0.946797924269395,NA,Sanger,NA
RanAss1,2,6,5,95,T0,0.830617001352854,NA,Sanger,NA
RanAss1,2,6,95,5,T0,0.936279940762123,NA,Sanger,NA
RanAss1,2,6,5,95,T3,0.0327473053206283,NA,Sanger,NA
RanAss1,2,6,95,5,T3,0.835933307146331,NA,Sanger,NA
RanAss1,2,7,5,95,T0,0.648441174051417,NA,Sanger,NA
RanAss1,2,7,95,5,T0,0.791259423678614,NA,Sanger,NA
RanAss1,2,7,5,95,T3,0.969240029843268,NA,Sanger,NA
RanAss1,2,7,95,5,T3,0.903534015632913,NA,Sanger,NA
RanAss1,2,8,5,95,T0,0.627136474079327,NA,Sanger,NA
RanAss1,2,8,95,5,T0,0.925341950855553,NA,Sanger,NA
RanAss1,2,8,5,95,T3,0.973241302256412,NA,Sanger,NA
RanAss1,2,8,95,5,T3,0.966414613250274,NA,Sanger,NA
RanAss1,3,4,5,95,T0,0.08151146911003,NA,Sanger,NA
RanAss1,3,4,95,5,T0,0.29753315513162,NA,Sanger,NA
RanAss1,3,4,5,95,T3,0.895700571780706,NA,Sanger,NA
RanAss1,3,4,95,5,T3,0.948530615764367,NA,Sanger,NA
RanAss1,3,5,5,95,T0,0.203379321445075,NA,Sanger,NA
RanAss1,3,5,95,5,T0,0.925523646477378,NA,Sanger,NA
RanAss1,3,5,5,95,T3,0.94125065235716,NA,Sanger,NA
RanAss1,3,5,95,5,T3,0.956308186308301,NA,Sanger,NA
RanAss1,3,6,5,95,T0,0.594235568394536,NA,Sanger,NA
RanAss1,3,6,95,5,T0,0.942353216443332,NA,Sanger,NA
RanAss1,3,6,5,95,T3,0.123835861055814,NA,Sanger,NA
RanAss1,3,6,95,5,T3,0.936847204816403,NA,Sanger,NA
RanAss1,3,7,5,95,T0,0.490337664653994,NA,Sanger,NA
RanAss1,3,7,95,5,T0,0.83367485950157,NA,Sanger,NA
RanAss1,3,7,5,95,T3,0.937657139194138,NA,Sanger,NA
RanAss1,3,7,95,5,T3,0.968899580029596,NA,Sanger,NA
RanAss1,3,8,5,95,T0,0.429681823204742,NA,Sanger,NA
RanAss1,3,8,95,5,T0,0.954680641062663,NA,Sanger,NA
RanAss1,3,8,5,95,T3,0.990962449034807,NA,Sanger,NA
RanAss1,3,8,95,5,T3,0.99029272435998,NA,Sanger,NA
RanAss1,4,5,5,95,T0,0.326535196354676,NA,Sanger,NA
RanAss1,4,5,95,5,T0,0.94261890649164,NA,Sanger,NA
RanAss1,4,5,5,95,T3,0.643888574368054,NA,Sanger,NA
RanAss1,4,5,95,5,T3,0.959721524484368,NA,Sanger,NA
RanAss1,4,6,5,95,T0,0.864780886595483,NA,Sanger,NA
RanAss1,4,6,95,5,T0,0.894333323000394,NA,Sanger,NA
RanAss1,4,6,5,95,T3,0.0986233010088125,NA,Sanger,NA
RanAss1,4,6,95,5,T3,0.0729765218427997,NA,Sanger,NA
RanAss1,4,7,5,95,T0,0.555068106640924,NA,Sanger,NA
RanAss1,4,7,95,5,T0,0.765628896602316,NA,Sanger,NA
RanAss1,4,7,5,95,T3,0.771365518686569,NA,Sanger,NA
RanAss1,4,7,95,5,T3,0.756189066885946,NA,Sanger,NA
RanAss1,4,8,5,95,T0,0.52643119911677,NA,Sanger,NA
RanAss1,4,8,95,5,T0,0.926972520792059,NA,Sanger,NA
RanAss1,4,8,5,95,T3,0.815606925705917,NA,Sanger,NA
RanAss1,4,8,95,5,T3,0.941840505924394,NA,Sanger,NA
RanAss1,5,6,5,95,T0,0.0243787445445288,NA,Sanger,NA
RanAss1,5,6,95,5,T0,0.730458819533827,NA,Sanger,NA
RanAss1,5,6,5,95,T3,0.0200198028487833,NA,Sanger,NA
RanAss1,5,6,95,5,T3,0.0133480196231654,NA,Sanger,NA
RanAss1,5,7,5,95,T0,0.274240811611862,NA,Sanger,NA
RanAss1,5,7,95,5,T0,0.950564683022345,NA,Sanger,NA
RanAss1,5,7,5,95,T3,0.205273996607059,NA,Sanger,NA
RanAss1,5,7,95,5,T3,0.467644802833541,NA,Sanger,NA
RanAss1,5,8,5,95,T0,0.186347405589391,NA,Sanger,NA
RanAss1,5,8,95,5,T0,0.980003968130089,NA,Sanger,NA
RanAss1,5,8,5,95,T3,0.0583603232953769,NA,Sanger,NA
RanAss1,5,8,95,5,T3,0.0736393467227185,NA,Sanger,NA
RanAss1,6,7,5,95,T0,0.464118096819804,NA,Sanger,NA
RanAss1,6,7,95,5,T0,0.944677585156695,NA,Sanger,NA
RanAss1,6,7,5,95,T3,0.982257871396893,NA,Sanger,NA
RanAss1,6,7,95,5,T3,0.970548029899611,NA,Sanger,NA
RanAss1,6,8,5,95,T0,0.298992935045281,NA,Sanger,NA
RanAss1,6,8,95,5,T0,0.952936862911159,NA,Sanger,NA
RanAss1,6,8,5,95,T3,0.961316661089698,NA,Sanger,NA
RanAss1,6,8,95,5,T3,1,NA,Sanger,NA
RanAss1,7,8,5,95,T0,0.0728451248311998,NA,Sanger,NA
RanAss1,7,8,95,5,T0,0.173843834976376,NA,Sanger,NA
RanAss1,7,8,5,95,T3,0.590900566479701,NA,Sanger,NA
RanAss1,7,8,95,5,T3,0.708174075107127,NA,Sanger,NA
RanAss2,1,2,5,95,T0,0.0290451950368488,NA,Sanger,NA
RanAss2,1,2,95,5,T0,0.767746850820611,NA,Sanger,NA
RanAss2,1,2,5,95,T3,0.369527618318389,NA,Sanger,NA
RanAss2,1,2,95,5,T3,0.818219619502869,NA,Sanger,NA
RanAss2,1,3,5,95,T0,0.122595821022493,NA,Sanger,NA
RanAss2,1,3,95,5,T0,0.944178361775955,NA,Sanger,NA
RanAss2,1,3,5,95,T3,0.161931045447686,NA,Sanger,NA
RanAss2,1,3,95,5,T3,0.75805357053811,NA,Sanger,NA
RanAss2,1,4,5,95,T0,0.653934845503876,NA,Sanger,NA
RanAss2,1,4,95,5,T0,0.987557904960414,NA,Sanger,NA
RanAss2,1,4,5,95,T3,0.925929465025389,NA,Sanger,NA
RanAss2,1,4,95,5,T3,0.853867812959208,NA,Sanger,NA
RanAss2,1,5,5,95,T0,0.600589673322633,NA,Sanger,NA
RanAss2,1,5,95,5,T0,0.95,NA,OD,NA
RanAss2,1,5,5,95,T3,0.941812378851933,NA,Sanger,NA
RanAss2,1,5,95,5,T3,0.971779452491812,NA,Sanger,NA
RanAss2,1,6,5,95,T0,0.042541563907155,NA,Sanger,NA
RanAss2,1,6,95,5,T0,0.95,NA,OD,NA
RanAss2,1,6,5,95,T3,0.0700817232438716,NA,Sanger,NA
RanAss2,1,6,95,5,T3,0.709910904818229,NA,Sanger,NA
RanAss2,1,7,5,95,T0,0.558936650678914,NA,Sanger,NA
RanAss2,1,7,95,5,T0,0.95,NA,OD,NA
RanAss2,1,7,5,95,T3,0.91423374587757,NA,Sanger,NA
RanAss2,1,7,95,5,T3,0.964487828260727,NA,Sanger,NA
RanAss2,1,8,5,95,T0,0.0806128080584118,NA,Sanger,NA
RanAss2,1,8,95,5,T0,0.95,NA,OD,NA
RanAss2,1,8,5,95,T3,0.102133928918713,NA,Sanger,NA
RanAss2,1,8,95,5,T3,0.529502743245224,NA,Sanger,NA
