Community,Isolate1,Isolate2,Isolate1InitialODFreq,Isolate2InitialODFreq,Time,Isolate1MeasuredFreq,ErrorIsolate1MeasuredFreq,RawDataType,Contamination,Fermenter1,Fermenter2,Family1,Family2,Genus1,Genus2,PairFermenter,PairFamily,SeqDifference,SeqLength,PairTreeDistance
C11R2,10,12,5,95,T0,0.0276598275513903,0.0213865390363412,ODtoCFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Enterobacter,FN,EP,93,716,0.371281781947765
C11R2,10,12,50,50,T0,0.35085441594442,0.181109764427555,ODtoCFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Enterobacter,FN,EP,93,716,0.371281781947765
C11R2,10,12,95,5,T0,0.911262896858707,0.064301595083312,ODtoCFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Enterobacter,FN,EP,93,716,0.371281781947765
C11R2,11,12,5,95,T0,0.0695046048743129,0.0212786110733577,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Serratia,Enterobacter,FF,EE,27,703,0.193267182626521
C11R2,11,12,50,50,T0,0.586645431763356,0.0797836506705074,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Serratia,Enterobacter,FF,EE,27,703,0.193267182626521
C11R2,11,12,95,5,T0,0.964241502063575,0.0113443745633707,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Serratia,Enterobacter,FF,EE,27,703,0.193267182626521
C11R5,1,2,5,95,T0,0.0198273972582656,0.00598353275969333,ODtoCFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Raoultella,FN,EP,92,678,0.404405989020389
C11R5,1,2,50,50,T0,0.277634644796403,0.0617475845696035,ODtoCFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Raoultella,FN,EP,92,678,0.404405989020389
C11R5,1,2,95,5,T0,0.879554054771029,0.0326170083711642,ODtoCFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Raoultella,FN,EP,92,678,0.404405989020389
C11R5,1,3,5,95,T0,0.0449050291966025,0.0137948665685428,ODtoCFU,FALSE,FALSE,FALSE,Pseudomonadaceae,Pseudomonadaceae,Pseudomonas,Pseudomonas,NN,PP,1,676,0.000119761472169705
C11R5,1,3,50,50,T0,0.471824379260742,0.080155751718462,ODtoCFU,FALSE,FALSE,FALSE,Pseudomonadaceae,Pseudomonadaceae,Pseudomonas,Pseudomonas,NN,PP,1,676,0.000119761472169705
C11R5,1,3,95,5,T0,0.944360624847642,0.0169003647461098,ODtoCFU,FALSE,FALSE,FALSE,Pseudomonadaceae,Pseudomonadaceae,Pseudomonas,Pseudomonas,NN,PP,1,676,0.000119761472169705
C11R5,1,4,5,95,T0,0.0228064697225885,0.0069009837830308,ODtoCFU,FALSE,FALSE,FALSE,Pseudomonadaceae,Pseudomonadaceae,Pseudomonas,Pseudomonas,NN,PP,1,676,0
C11R5,1,4,50,50,T0,0.30720869876499,0.0659034717959766,ODtoCFU,FALSE,FALSE,FALSE,Pseudomonadaceae,Pseudomonadaceae,Pseudomonas,Pseudomonas,NN,PP,1,676,0
C11R5,1,4,95,5,T0,0.893902430667388,0.0293675631761259,ODtoCFU,FALSE,FALSE,FALSE,Pseudomonadaceae,Pseudomonadaceae,Pseudomonas,Pseudomonas,NN,PP,1,676,0
C11R5,1,5,5,95,T0,0.05,,OD,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Raoultella,FN,EP,62,484,0.394474499483921
C11R5,1,5,50,50,T0,0.5,,OD,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Raoultella,FN,EP,62,484,0.394474499483921
C11R5,1,5,95,5,T0,0.95,,OD,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Raoultella,FN,EP,62,484,0.394474499483921
C11R5,2,3,5,95,T0,0.10899617184177,0.0290884101090441,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Raoultella,Pseudomonas,FN,EP,105,820,0.403958267732463
C11R5,2,3,50,50,T0,0.69918144611187,0.0629975534848855,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Raoultella,Pseudomonas,FN,EP,105,820,0.403958267732463
C11R5,2,3,95,5,T0,0.97785699939747,0.00648546306389296,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Raoultella,Pseudomonas,FN,EP,105,820,0.403958267732463
C11R5,2,4,5,95,T0,0.0572477359814965,0.0154681738123399,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Raoultella,Pseudomonas,FN,EP,91,678,0.40416646607605
C11R5,2,4,50,50,T0,0.535695057607408,0.0712859742908322,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Raoultella,Pseudomonas,FN,EP,91,678,0.40416646607605
C11R5,2,4,95,5,T0,0.956372613494946,0.0119583007618344,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Raoultella,Pseudomonas,FN,EP,91,678,0.40416646607605
C11R5,2,5,5,95,T0,0.05,,OD,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Raoultella,Raoultella,FF,EE,0,486,0.00146311443345575
C11R5,2,5,50,50,T0,0.5,,OD,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Raoultella,Raoultella,FF,EE,0,486,0.00146311443345575
C11R5,2,5,95,5,T0,0.95,,OD,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Raoultella,Raoultella,FF,EE,0,486,0.00146311443345575
C11R5,3,4,5,95,T0,0.0254609556032582,0.00747697304713607,ODtoCFU,FALSE,FALSE,FALSE,Pseudomonadaceae,Pseudomonadaceae,Pseudomonas,Pseudomonas,NN,PP,0,676,-0.000119761472169705
C11R5,3,4,50,50,T0,0.331728097795887,0.0668016718448544,ODtoCFU,FALSE,FALSE,FALSE,Pseudomonadaceae,Pseudomonadaceae,Pseudomonas,Pseudomonas,NN,PP,0,676,-0.000119761472169705
C11R5,3,4,95,5,T0,0.904136886574381,0.02611785999469,ODtoCFU,FALSE,FALSE,FALSE,Pseudomonadaceae,Pseudomonadaceae,Pseudomonas,Pseudomonas,NN,PP,0,676,-0.000119761472169705
C11R5,3,5,5,95,T0,0.05,,OD,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Raoultella,FN,EP,61,484,0.394026778195996
C11R5,3,5,50,50,T0,0.5,,OD,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Raoultella,FN,EP,61,484,0.394026778195996
C11R5,3,5,95,5,T0,0.95,,OD,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Raoultella,FN,EP,61,484,0.394026778195996
C11R5,4,5,5,95,T0,0.05,,OD,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Raoultella,FN,EP,61,484,0.394234976539582
C11R5,4,5,50,50,T0,0.5,,OD,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Raoultella,FN,EP,61,484,0.394234976539582
C11R5,4,5,95,5,T0,0.95,,OD,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Raoultella,FN,EP,61,484,0.394234976539582
C1R2,1,2,5,95,T8,1,0,CFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Citrobacter,Pseudomonas,FN,EP,81,646,0.36841401131632
C1R2,1,2,50,50,T8,1,0,CFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Citrobacter,Pseudomonas,FN,EP,81,646,0.36841401131632
C1R2,1,2,95,5,T8,1,0,CFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Citrobacter,Pseudomonas,FN,EP,81,646,0.36841401131632
C1R2,1,3,5,95,T8,0,0,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Citrobacter,Serratia,FF,EE,25,660,0.193335928000934
C1R2,1,3,50,50,T8,0,0,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Citrobacter,Serratia,FF,EE,25,660,0.193335928000934
C1R2,1,3,95,5,T8,0.897435897435897,0.0280482958681151,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Citrobacter,Serratia,FF,EE,25,660,0.193335928000934
C1R2,1,4,5,95,T8,1,0,CFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Citrobacter,Pseudomonas,FN,EP,76,647,0.366683926399317
C1R2,1,4,50,50,T8,1,0,CFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Citrobacter,Pseudomonas,FN,EP,76,647,0.366683926399317
C1R2,1,4,95,5,T8,1,0,CFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Citrobacter,Pseudomonas,FN,EP,76,647,0.366683926399317
C1R2,2,3,5,95,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Serratia,FN,EP,117,972,0.361175699190339
C1R2,2,3,50,50,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Serratia,FN,EP,117,972,0.361175699190339
C1R2,2,3,95,5,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Serratia,FN,EP,117,972,0.361175699190339
C1R2,2,4,5,95,T8,0.6,0.04,CFU,FALSE,FALSE,FALSE,Pseudomonadaceae,Pseudomonadaceae,Pseudomonas,Pseudomonas,NN,PP,12,904,0.128756233578758
C1R2,2,4,50,50,T8,0.634615384615385,0.0472186707515857,CFU,FALSE,FALSE,FALSE,Pseudomonadaceae,Pseudomonadaceae,Pseudomonas,Pseudomonas,NN,PP,12,904,0.128756233578758
C1R2,2,4,95,5,T8,0.855421686746988,0.0386013646974447,CFU,FALSE,FALSE,FALSE,Pseudomonadaceae,Pseudomonadaceae,Pseudomonas,Pseudomonas,NN,PP,12,904,0.128756233578758
C1R2,3,4,5,95,T8,1,0,CFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Serratia,Pseudomonas,FN,EP,110,908,0.359445614273337
C1R2,3,4,50,50,T8,1,0,CFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Serratia,Pseudomonas,FN,EP,110,908,0.359445614273337
C1R2,3,4,95,5,T8,1,0,CFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Serratia,Pseudomonas,FN,EP,110,908,0.359445614273337
C1R4,1,2,5,95,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Enterobacter,FN,EP,62,525,0.337031431542294
C1R4,1,2,50,50,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Enterobacter,FN,EP,62,525,0.337031431542294
C1R4,1,2,95,5,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Enterobacter,FN,EP,62,525,0.337031431542294
C1R4,1,3,5,95,T8,0,0,CFU,FALSE,FALSE,FALSE,Pseudomonadaceae,Pseudomonadaceae,Pseudomonas,Pseudomonas,NN,PP,13,666,0.138971549324746
C1R4,1,3,50,50,T8,0.938461538461539,0.0298074537115856,CFU,FALSE,FALSE,FALSE,Pseudomonadaceae,Pseudomonadaceae,Pseudomonas,Pseudomonas,NN,PP,13,666,0.138971549324746
C1R4,1,3,95,5,T8,0.883333333333333,0.0414438486701295,CFU,FALSE,FALSE,FALSE,Pseudomonadaceae,Pseudomonadaceae,Pseudomonas,Pseudomonas,NN,PP,13,666,0.138971549324746
C1R4,1,4,5,95,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Citrobacter,FN,EP,77,646,0.361601990640807
C1R4,1,4,50,50,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Citrobacter,FN,EP,77,646,0.361601990640807
C1R4,1,4,95,5,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Citrobacter,FN,EP,77,646,0.361601990640807
C1R4,1,5,5,95,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Citrobacter,FN,EP,94,793,0.368797576886633
C1R4,1,5,50,50,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Citrobacter,FN,EP,94,793,0.368797576886633
C1R4,1,5,95,5,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Citrobacter,FN,EP,94,793,0.368797576886633
C1R4,2,3,5,95,T8,1,0,CFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Enterobacter,Pseudomonas,FN,EP,64,525,0.343119325239029
C1R4,2,3,50,50,T8,1,0,CFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Enterobacter,Pseudomonas,FN,EP,64,525,0.343119325239029
C1R4,2,3,95,5,T8,1,0,CFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Enterobacter,Pseudomonas,FN,EP,64,525,0.343119325239029
C1R4,2,4,5,95,T8,0.583926508856598,,Sanger,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Citrobacter,FF,EE,2,519,0.058983204419659
C1R4,2,4,50,50,T8,0.606906194234126,,Sanger,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Citrobacter,FF,EE,2,519,0.058983204419659
C1R4,2,4,95,5,T8,0.147627562228587,,Sanger,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Citrobacter,FF,EE,2,519,0.058983204419659
C1R4,2,5,5,95,T8,0.0614109578630741,,Sanger,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Citrobacter,FF,EE,3,525,0.0661787906654849
C1R4,2,5,50,50,T8,0.614238888210203,,Sanger,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Citrobacter,FF,EE,3,525,0.0661787906654849
C1R4,2,5,95,5,T8,0.141033917375538,,Sanger,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Citrobacter,FF,EE,3,525,0.0661787906654849
C1R4,3,4,5,95,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Citrobacter,FN,EP,91,747,0.367689884337542
C1R4,3,4,50,50,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Citrobacter,FN,EP,91,747,0.367689884337542
C1R4,3,4,95,5,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Citrobacter,FN,EP,91,747,0.367689884337542
C1R4,3,5,5,95,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Citrobacter,FN,EP,88,668,0.374885470583368
C1R4,3,5,50,50,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Citrobacter,FN,EP,88,668,0.374885470583368
C1R4,3,5,95,5,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Citrobacter,FN,EP,88,668,0.374885470583368
C1R4,4,5,5,95,T8,0.922507567034712,,Sanger,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Citrobacter,Citrobacter,FF,EE,1,657,0.0172041624862079
C1R4,4,5,50,50,T8,0.912180633841834,,Sanger,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Citrobacter,Citrobacter,FF,EE,1,657,0.0172041624862079
C1R4,4,5,95,5,T8,0.586961422212314,,Sanger,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Citrobacter,Citrobacter,FF,EE,1,657,0.0172041624862079
C1R6,1,2,5,95,T8,0.0382766418130027,,Sanger,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Enterobacter,FN,EP,85,662,0.354525748916901
C1R6,1,2,50,50,T8,0.0404083166064038,,Sanger,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Enterobacter,FN,EP,85,662,0.354525748916901
C1R6,1,2,95,5,T8,0,,Sanger,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Enterobacter,FN,EP,85,662,0.354525748916901
C1R6,1,3,5,95,T8,0,0,CFU,FALSE,FALSE,FALSE,Pseudomonadaceae,Pseudomonadaceae,Pseudomonas,Pseudomonas,NN,PP,7,639,0.0917643053349607
C1R6,1,3,50,50,T8,0,0,CFU,FALSE,FALSE,FALSE,Pseudomonadaceae,Pseudomonadaceae,Pseudomonas,Pseudomonas,NN,PP,7,639,0.0917643053349607
C1R6,1,3,95,5,T8,0,0,CFU,FALSE,FALSE,FALSE,Pseudomonadaceae,Pseudomonadaceae,Pseudomonas,Pseudomonas,NN,PP,7,639,0.0917643053349607
C1R6,1,4,5,95,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Serratia,FN,EP,91,712,0.366802966789219
C1R6,1,4,50,50,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Serratia,FN,EP,91,712,0.366802966789219
C1R6,1,4,95,5,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Serratia,FN,EP,91,712,0.366802966789219
C1R6,1,5,5,95,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Citrobacter,FN,EP,88,668,0.373146512863552
C1R6,1,5,50,50,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Citrobacter,FN,EP,88,668,0.373146512863552
C1R6,1,5,95,5,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Citrobacter,FN,EP,88,668,0.373146512863552
C1R6,2,3,5,95,T8,1,0,CFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Enterobacter,Pseudomonas,FN,EP,82,636,0.353636669882602
C1R6,2,3,50,50,T8,1,0,CFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Enterobacter,Pseudomonas,FN,EP,82,636,0.353636669882602
C1R6,2,3,95,5,T8,1,0,CFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Enterobacter,Pseudomonas,FN,EP,82,636,0.353636669882602
C1R6,2,4,5,95,T8,1,0,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Serratia,FF,EE,22,662,0.174473825037847
C1R6,2,4,50,50,T8,1,0,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Serratia,FF,EE,22,662,0.174473825037847
C1R6,2,4,95,5,T8,1,0,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Serratia,FF,EE,22,662,0.174473825037847
C1R6,2,5,5,95,T8,1,,Sanger,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Citrobacter,FF,EE,12,661,0.0798182729867141
C1R6,2,5,50,50,T8,0.751371661284359,,Sanger,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Citrobacter,FF,EE,12,661,0.0798182729867141
C1R6,2,5,95,5,T8,0.854974922273617,,Sanger,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Citrobacter,FF,EE,12,661,0.0798182729867141
C1R6,3,4,5,95,T8,0.00746268656716418,0.00743478857580354,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Serratia,FN,EP,104,809,0.365913887754919
C1R6,3,4,50,50,T8,0.471074380165289,0.0453784188446026,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Serratia,FN,EP,104,809,0.365913887754919
C1R6,3,4,95,5,T8,0.0594059405940594,0.0235209775374825,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Serratia,FN,EP,104,809,0.365913887754919
C1R6,3,5,5,95,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Citrobacter,FN,EP,94,754,0.372257433829253
C1R6,3,5,50,50,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Citrobacter,FN,EP,94,754,0.372257433829253
C1R6,3,5,95,5,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Citrobacter,FN,EP,94,754,0.372257433829253
C1R6,4,5,5,95,T8,0,0,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Serratia,Citrobacter,FF,EE,29,785,0.193094588984498
C1R6,4,5,50,50,T8,0.0238095238095238,0.0166342412144231,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Serratia,Citrobacter,FF,EE,29,785,0.193094588984498
C1R6,4,5,95,5,T8,0.903508771929825,0.0276539821338064,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Serratia,Citrobacter,FF,EE,29,785,0.193094588984498
C1R7,1,2,5,95,T8,1,0,CFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Enterobacter,Pseudomonas,FN,EP,90,733,0.347346893173627
C1R7,1,2,50,50,T8,1,0,CFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Enterobacter,Pseudomonas,FN,EP,90,733,0.347346893173627
C1R7,1,2,95,5,T8,1,0,CFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Enterobacter,Pseudomonas,FN,EP,90,733,0.347346893173627
C1R7,1,3,5,95,T8,1,0,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,12,664,0.121338040971487
C1R7,1,3,50,50,T8,1,0,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,12,664,0.121338040971487
C1R7,1,3,95,5,T8,1,0,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,12,664,0.121338040971487
C1R7,1,4,5,95,T8,1,0,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Serratia,FF,EE,22,734,0.172653267401619
C1R7,1,4,50,50,T8,1,0,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Serratia,FF,EE,22,734,0.172653267401619
C1R7,1,4,95,5,T8,1,0,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Serratia,FF,EE,22,734,0.172653267401619
C1R7,1,5,5,95,T8,1,0,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,2,527,0.0646133620130831
C1R7,1,5,50,50,T8,1,0,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,2,527,0.0646133620130831
C1R7,1,5,95,5,T8,1,0,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,2,527,0.0646133620130831
C1R7,1,6,5,95,T8,1,0,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Citrobacter,FF,EE,7,545,0.097516008184034
C1R7,1,6,50,50,T8,1,0,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Citrobacter,FF,EE,7,545,0.097516008184034
C1R7,1,6,95,5,T8,1,0,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Citrobacter,FF,EE,7,545,0.097516008184034
C1R7,1,7,5,95,T8,0.140625,0.0307268217237349,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Raoultella,FF,EE,8,530,0.135285951583133
C1R7,1,7,50,50,T8,0.285714285714286,0.0391720355076487,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Raoultella,FF,EE,8,530,0.135285951583133
C1R7,1,7,95,5,T8,0.42962962962963,0.0426048172353643,CFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Raoultella,FF,EE,8,530,0.135285951583133
C1R7,2,3,5,95,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Enterobacter,FN,EP,94,793,0.371973485029469
C1R7,2,3,50,50,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Enterobacter,FN,EP,94,793,0.371973485029469
C1R7,2,3,95,5,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Enterobacter,FN,EP,94,793,0.371973485029469
C1R7,2,4,5,95,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Serratia,FN,EP,108,886,0.360268698222228
C1R7,2,4,50,50,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Serratia,FN,EP,108,886,0.360268698222228
C1R7,2,4,95,5,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Serratia,FN,EP,108,886,0.360268698222228
C1R7,2,5,5,95,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Enterobacter,FN,EP,71,653,0.353227890959159
C1R7,2,5,50,50,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Enterobacter,FN,EP,71,653,0.353227890959159
C1R7,2,5,95,5,T8,0,0,CFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Enterobacter,FN,EP,71,653,0.353227890959159
